lat,lon,id,dest_type,name,hazard,operational
29.61691943,-95.46980509,647,primary_school,WINDSOR VILLAGE EL,hurricane,FALSE
29.8038074,-94.9337293,648,primary_school,WOODLAND ACRES EL,hurricane,FALSE
30.0586604,-95.21346399,649,primary_school,WOODLAND HILLS EL,hurricane,FALSE
29.64306364,-95.3653917,650,primary_school,WOODSON SCHOOL,hurricane,FALSE
29.7903265,-95.53295064,651,primary_school,WOODVIEW EL,hurricane,FALSE
29.88557215,-95.34100913,652,primary_school,WORSHAM EL,hurricane,FALSE
30.0567316,-95.5765044,653,primary_school,YEAGER EL,hurricane,FALSE
29.738111,-95.356508,654,primary_school,YELLOWSTONE ACADEMY,hurricane,FALSE
29.6553829,-95.51098984,655,primary_school,YESHIVA TORAT EMET,hurricane,FALSE
29.770098,-95.592952,656,primary_school,YORKSHIRE ACADEMY,hurricane,FALSE
29.64803698,-95.19843914,657,primary_school,YOUNG EL,hurricane,FALSE
29.7545997,-95.37122956,658,primary_school,YOUNG SCHOLARS ACADEMY FOR EXCELLENCE,hurricane,FALSE
29.80249905,-95.8142688,659,primary_school,ZELMA HUTSELL EL,hurricane,FALSE
30.08635225,-95.48735051,660,primary_school,ZWINK EL,hurricane,FALSE
29.71821311,-95.29570222,661,supermarket,99 Cent Only Store,hurricane,FALSE
29.58862595,-95.59953105,662,supermarket,99 Ranch Market,hurricane,FALSE
29.95687206,-95.26562329,663,supermarket,A-1 Supermarket,hurricane,TRUE
29.66408704,-95.74227901,664,supermarket,ALDI,hurricane,FALSE
29.85357639,-95.68245741,665,supermarket,African Market,hurricane,FALSE
29.832261,-95.70463351,666,supermarket,Al-Ahad Meat and Grocers,hurricane,FALSE
30.0710937,-95.4519572,667,supermarket,Aldi,hurricane,FALSE
29.82295309,-95.40976908,668,supermarket,Aldi,hurricane,FALSE
29.90455038,-95.68464661,669,supermarket,Aldi,hurricane,FALSE
29.99367648,-95.48590484,670,supermarket,Aldi,hurricane,FALSE
29.64647663,-95.58269925,671,supermarket,Aldi,hurricane,FALSE
29.71803768,-95.64299241,672,supermarket,Aldi,hurricane,FALSE
29.91609618,-95.48579146,673,supermarket,Aldi,hurricane,FALSE
29.99687685,-95.17378374,674,supermarket,Aldi,hurricane,FALSE
29.85795272,-95.7182512,675,supermarket,Aldi,hurricane,FALSE
29.66367961,-95.09753837,676,supermarket,Aldi,hurricane,FALSE
29.555053,-95.39882267,677,supermarket,Aldi,hurricane,FALSE
29.70136178,-95.36334554,678,supermarket,Aldi,hurricane,FALSE
29.68948172,-95.50154167,679,supermarket,Aldi,hurricane,FALSE
29.8616365,-95.64655274,680,supermarket,Aldi,hurricane,FALSE
29.54304225,-95.54761556,681,supermarket,Aldi Market,hurricane,FALSE
29.78348788,-94.9793511,682,supermarket,Aldi Nord,hurricane,FALSE
29.56731703,-95.05940248,683,supermarket,Arlan's Market,hurricane,FALSE
30.04620646,-94.88468032,684,supermarket,Brookshire Brothers,hurricane,FALSE
29.80033014,-95.80985046,685,supermarket,Brookshire Brothers,hurricane,FALSE
29.74103588,-95.44405451,686,supermarket,Central Market - H-E-B,hurricane,FALSE
29.88098489,-95.70027131,687,supermarket,Cà Mau Food Market,hurricane,FALSE
29.95980987,-95.47879166,688,supermarket,Desi Grocers,hurricane,FALSE
29.48590325,-94.94566072,689,supermarket,Dollar Store,hurricane,FALSE
29.835617,-95.64839002,690,supermarket,Dong Khanh Market,hurricane,TRUE
29.69883082,-95.48347597,691,supermarket,El Ahorra Supermarket,hurricane,FALSE
29.8225864,-95.52323615,692,supermarket,El Ahorro,hurricane,FALSE
29.73448878,-95.30431917,693,supermarket,El Ahorro Supermarket,hurricane,FALSE
29.86064058,-95.38570269,694,supermarket,El Ahorro Supermarket,hurricane,FALSE
29.82068557,-95.46541154,695,supermarket,El Rancho,hurricane,FALSE
29.67197981,-95.28816012,696,supermarket,Fiesta,hurricane,FALSE
29.78145337,-95.35921213,697,supermarket,Fiesta,hurricane,FALSE
29.70645012,-95.49134096,698,supermarket,Fiesta,hurricane,FALSE
29.69334282,-95.32844101,699,supermarket,Fiesta,hurricane,FALSE
29.67232883,-95.53003096,700,supermarket,Fiesta,hurricane,TRUE
29.79736588,-95.36698062,701,supermarket,Fiesta,hurricane,FALSE
29.69022052,-95.41511129,702,supermarket,Fiesta,hurricane,FALSE
29.87816439,-95.7220192,703,supermarket,Fiesta,hurricane,FALSE
29.56127114,-95.7897795,704,supermarket,Fiesta,hurricane,FALSE
29.91615477,-95.40438968,705,supermarket,Fiesta,hurricane,FALSE
29.83670059,-95.38527359,706,supermarket,Fiesta,hurricane,FALSE
29.8634908,-95.33473902,707,supermarket,Fiesta,hurricane,TRUE
29.70320408,-95.63885997,708,supermarket,Fiesta,hurricane,FALSE
29.73076304,-95.31082924,709,supermarket,Fiesta Mart,hurricane,FALSE
29.78096801,-95.7490888,710,supermarket,Fiesta Mart,hurricane,FALSE
29.8368606,-95.64466832,711,supermarket,Fiesta Mart,hurricane,TRUE
29.59739134,-95.52534446,712,supermarket,Fiesta Mart Supermarket,hurricane,FALSE
30.04869124,-95.38834718,713,supermarket,Food Fair Supermarket,hurricane,TRUE
29.76039703,-94.96546555,714,supermarket,Food Town,hurricane,FALSE
29.67401783,-95.50765897,715,supermarket,Food Town,hurricane,FALSE
29.87798179,-95.64882382,716,supermarket,Food Town,hurricane,FALSE
29.68108451,-95.12463156,717,supermarket,Food Town,hurricane,FALSE
29.56114234,-95.33012027,718,supermarket,Food Town,hurricane,FALSE
29.87117378,-95.40611498,719,supermarket,Food Town,hurricane,FALSE
29.86952506,-95.38341496,720,supermarket,Food Town,hurricane,FALSE
29.94042699,-95.46129058,721,supermarket,Food Town,hurricane,FALSE
29.77162938,-94.99693196,722,supermarket,Food Town,hurricane,FALSE
29.56023094,-95.14011346,723,supermarket,Food Town,hurricane,FALSE
30.15594442,-95.21292732,724,supermarket,Food Town,hurricane,FALSE
29.66235943,-95.46488201,725,supermarket,Foodarama,hurricane,FALSE
29.68754882,-95.49132797,726,supermarket,Foodarama,hurricane,FALSE
29.80214836,-95.43130401,727,supermarket,Foodarama,hurricane,FALSE
29.59457444,-95.46632458,728,supermarket,Foodarama,hurricane,FALSE
29.58241974,-95.52671246,729,supermarket,Foodarama,hurricane,FALSE
29.8020864,-95.41590268,730,supermarket,Fortune One Foods,hurricane,TRUE
30.0530967,-95.18359086,731,supermarket,H-E-B,hurricane,TRUE
29.6063047,-95.12693245,732,supermarket,H-E-B,hurricane,FALSE
29.55819757,-95.26497146,733,supermarket,H-E-B,hurricane,FALSE
30.0685933,-95.2517487,734,supermarket,H-E-B,hurricane,FALSE
29.82750787,-94.85000867,735,supermarket,H-E-B,hurricane,FALSE
29.65995292,-95.71340363,736,supermarket,H-E-B,hurricane,FALSE
29.84732947,-95.64765479,737,supermarket,H-E-B,hurricane,FALSE
30.07181435,-95.50188141,738,supermarket,H-E-B,hurricane,FALSE
29.74795113,-95.48515179,739,supermarket,H-E-B,hurricane,FALSE
29.92709404,-95.72522981,740,supermarket,H-E-B,hurricane,FALSE
30.10770586,-95.38752642,741,supermarket,H-E-B,hurricane,FALSE
29.5517041,-95.74755845,742,supermarket,H-E-B,hurricane,FALSE
29.71980193,-95.84840027,743,supermarket,H-E-B,hurricane,FALSE
29.79552008,-94.97737067,744,supermarket,H-E-B,hurricane,FALSE
29.60794821,-95.64593173,745,supermarket,H-E-B,hurricane,FALSE
30.02238572,-95.52738333,746,supermarket,H-E-B,hurricane,FALSE
30.00296193,-95.63905578,747,supermarket,H-E-B,hurricane,FALSE
29.69572561,-95.81599539,748,supermarket,H-E-B,hurricane,FALSE
29.71394173,-95.37683901,749,supermarket,H-E-B,hurricane,TRUE
29.50564798,-95.03876795,750,supermarket,H-E-B,hurricane,FALSE
30.053754,-95.57694694,751,supermarket,H-E-B,hurricane,FALSE
29.66701289,-95.0967667,752,supermarket,H-E-B,hurricane,FALSE
29.68845537,-95.46411005,753,supermarket,H-E-B,hurricane,TRUE
29.91100056,-95.58604453,754,supermarket,H-E-B,hurricane,FALSE
29.55470113,-95.11780381,755,supermarket,H-E-B,hurricane,FALSE
29.99534547,-95.57611086,756,supermarket,H-E-B,hurricane,FALSE
29.53677281,-95.53649349,757,supermarket,H-E-B,hurricane,FALSE
29.72706739,-95.42716958,758,supermarket,H-E-B,hurricane,FALSE
29.56500853,-95.68525974,759,supermarket,H-E-B,hurricane,FALSE
29.78928251,-95.71673471,760,supermarket,H-E-B,hurricane,FALSE
30.1276013,-95.44575325,761,supermarket,H-E-B,hurricane,FALSE
30.00042265,-95.1644674,762,supermarket,H-E-B,hurricane,FALSE
29.73811673,-95.40277033,763,supermarket,H-E-B,hurricane,FALSE
29.92303615,-95.19699649,764,supermarket,H-E-B,hurricane,FALSE
29.78764579,-95.53247981,765,supermarket,H-E-B,hurricane,FALSE
29.80735609,-95.40885518,766,supermarket,H-E-B,hurricane,FALSE
29.82140439,-95.54737852,767,supermarket,H-E-B,hurricane,FALSE
30.1636269,-95.46675787,768,supermarket,H-E-B,hurricane,FALSE
29.7687967,-95.39666319,769,supermarket,H-E-B,hurricane,FALSE
29.73513762,-95.58725467,770,supermarket,H-E-B,hurricane,FALSE
29.69846755,-95.29488859,771,supermarket,H-E-B,hurricane,FALSE
29.50543396,-95.19091182,772,supermarket,H-E-B,hurricane,TRUE
29.75697642,-95.7504471,773,supermarket,H-E-B,hurricane,FALSE
29.70577079,-95.64163361,774,supermarket,H-E-B,hurricane,FALSE
29.60175166,-95.25011833,775,supermarket,H-E-B,hurricane,FALSE
30.0886288,-95.62924031,776,supermarket,H-E-B,hurricane,FALSE
30.06868311,-95.44993237,777,supermarket,H-E-B,hurricane,FALSE
29.55927245,-95.39034471,778,supermarket,H-E-B,hurricane,FALSE
29.71277477,-95.77588939,779,supermarket,H-E-B,hurricane,FALSE
29.70737348,-95.46979406,780,supermarket,H-E-B,hurricane,FALSE
29.57855867,-95.582644,781,supermarket,H-E-B,hurricane,FALSE
29.64864763,-95.14457258,782,supermarket,H-E-B,hurricane,FALSE
29.95751334,-95.67335327,783,supermarket,H-E-B,hurricane,FALSE
30.1444297,-95.54947841,784,supermarket,H-E-B,hurricane,FALSE
29.69106741,-95.55981512,785,supermarket,H-E-B,hurricane,FALSE
29.77335925,-95.82245322,786,supermarket,H-E-B,hurricane,FALSE
29.99250045,-95.74444271,787,supermarket,H-E-B,hurricane,FALSE
29.75049082,-95.79829789,788,supermarket,Harvest Natural Market,hurricane,FALSE
29.70136072,-95.57739105,789,supermarket,Hong Kong Food Market,hurricane,FALSE
29.58633923,-95.21336844,790,supermarket,Hong Kong Market,hurricane,FALSE
30.16122282,-95.45882776,791,supermarket,Hubbell & Hudson Market,hurricane,FALSE
29.76045825,-94.97516884,792,supermarket,Joe V's,hurricane,FALSE
29.83162259,-95.48371016,793,supermarket,Joe V's,hurricane,FALSE
29.60788254,-95.47756328,794,supermarket,Joe V's Smart Shop,hurricane,FALSE
29.70584642,-95.54687965,795,supermarket,Jusgo,hurricane,FALSE
29.58898595,-95.60030125,796,supermarket,Jusgo Supermarket,hurricane,FALSE
29.75054949,-95.35523926,797,supermarket,Kim Hung Market,hurricane,FALSE
29.74298251,-95.39186129,798,supermarket,Kroger,hurricane,FALSE
29.73668722,-95.8100217,799,supermarket,Kroger,hurricane,FALSE
30.11459284,-95.55270293,800,supermarket,Kroger,hurricane,FALSE
29.77113681,-95.59942964,801,supermarket,Kroger,hurricane,FALSE
29.55858784,-95.12476797,802,supermarket,Kroger,hurricane,FALSE
29.55168945,-95.58429845,803,supermarket,Kroger,hurricane,FALSE
29.56054544,-95.34893252,804,supermarket,Kroger,hurricane,FALSE
29.7968189,-95.48643687,805,supermarket,Kroger,hurricane,FALSE
30.13327697,-95.23652841,806,supermarket,Kroger,hurricane,FALSE
29.80456749,-95.40045149,807,supermarket,Kroger,hurricane,FALSE
29.57797063,-95.12056427,808,supermarket,Kroger,hurricane,FALSE
29.7896267,-95.41119948,809,supermarket,Kroger,hurricane,FALSE
30.06667363,-95.18712453,810,supermarket,Kroger,hurricane,FALSE
30.09204294,-95.63426131,811,supermarket,Kroger,hurricane,FALSE
30.11851883,-95.38166088,812,supermarket,Kroger,hurricane,FALSE
30.08556181,-95.44845711,813,supermarket,Kroger,hurricane,FALSE
29.81264551,-95.77018249,814,supermarket,Kroger,hurricane,FALSE
29.97897272,-95.21505908,815,supermarket,Kroger,hurricane,FALSE
29.65356261,-95.03218669,816,supermarket,Kroger,hurricane,FALSE
29.79116571,-95.72130701,817,supermarket,Kroger,hurricane,FALSE
29.56362615,-95.56549386,818,supermarket,Kroger,hurricane,FALSE
30.12402683,-95.40737577,819,supermarket,Kroger,hurricane,FALSE
30.02183915,-95.43405757,820,supermarket,Kroger,hurricane,FALSE
29.91900534,-95.68958821,821,supermarket,Kroger,hurricane,FALSE
29.66387947,-95.73826161,822,supermarket,Kroger,hurricane,FALSE
29.73556838,-95.75377779,823,supermarket,Kroger,hurricane,FALSE
29.86006989,-95.72169786,824,supermarket,Kroger,hurricane,FALSE
29.99405548,-95.6215973,825,supermarket,Kroger,hurricane,FALSE
29.66928085,-95.46395262,826,supermarket,Kroger,hurricane,FALSE
29.73973815,-95.34043286,827,supermarket,Kroger,hurricane,FALSE
29.81405653,-95.54400081,828,supermarket,Kroger,hurricane,FALSE
29.82884063,-95.43202999,829,supermarket,Kroger,hurricane,FALSE
29.97681087,-95.49149338,830,supermarket,Kroger,hurricane,FALSE
30.04040527,-95.48619854,831,supermarket,Kroger,hurricane,FALSE
30.07583305,-95.51710919,832,supermarket,Kroger,hurricane,FALSE
30.00294948,-95.53159434,833,supermarket,Kroger,hurricane,TRUE
29.5853457,-95.63328767,834,supermarket,Kroger,hurricane,FALSE
29.90407996,-95.55563679,835,supermarket,Kroger,hurricane,FALSE
29.91229097,-95.47785439,836,supermarket,Kroger,hurricane,FALSE
30.03271307,-95.55276898,837,supermarket,Kroger,hurricane,FALSE
29.64796217,-95.64942844,838,supermarket,Kroger,hurricane,FALSE
29.98332352,-95.5659153,839,supermarket,Kroger,hurricane,TRUE
29.90792773,-95.58356487,840,supermarket,Kroger,hurricane,FALSE
29.95172456,-95.58238391,841,supermarket,Kroger,hurricane,FALSE
29.67826435,-95.64101469,842,supermarket,Kroger,hurricane,FALSE
29.75747934,-95.62744098,843,supermarket,Kroger,hurricane,FALSE
29.86539238,-95.60674044,844,supermarket,Kroger,hurricane,FALSE
29.92403174,-95.60445757,845,supermarket,Kroger,hurricane,FALSE
29.90252892,-95.63172929,846,supermarket,Kroger,hurricane,FALSE
29.88143736,-95.68557284,847,supermarket,Kroger,hurricane,FALSE
29.97091084,-95.69016562,848,supermarket,Kroger,hurricane,FALSE
29.7580622,-95.77842021,849,supermarket,Kroger,hurricane,FALSE
29.75242815,-95.60529097,850,supermarket,Kroger,hurricane,FALSE
29.87026875,-95.64370875,851,supermarket,Kroger,hurricane,FALSE
29.58306697,-95.38986298,852,supermarket,Kroger,hurricane,TRUE
29.75410354,-95.40551098,853,supermarket,Kroger,hurricane,FALSE
29.70865507,-95.6859081,854,supermarket,Kroger,hurricane,FALSE
29.73638145,-95.54530187,855,supermarket,Kroger,hurricane,FALSE
29.74825128,-95.50009192,856,supermarket,Kroger,hurricane,FALSE
29.77329477,-95.38983412,857,supermarket,Kroger,hurricane,FALSE
30.00107524,-95.16091572,858,supermarket,Kroger,hurricane,FALSE
29.92468342,-95.20387488,859,supermarket,Kroger,hurricane,FALSE
29.70058625,-95.81150671,860,supermarket,Kroger,hurricane,FALSE
29.7272562,-95.43088893,861,supermarket,Kroger,hurricane,FALSE
30.07204608,-95.24296147,862,supermarket,Kroger,hurricane,FALSE
29.6031611,-95.21490856,863,supermarket,Kroger,hurricane,FALSE
29.53562111,-95.20585901,864,supermarket,Kroger,hurricane,FALSE
29.54151352,-95.75073404,865,supermarket,Kroger Marketplace,hurricane,FALSE
29.7628682,-95.84391945,866,supermarket,Kroger Marketplace,hurricane,FALSE
29.86672039,-95.68399131,867,supermarket,La Michoacana Meat Market,hurricane,FALSE
29.88266618,-95.39165289,868,supermarket,La Michoacana Meat Market,hurricane,TRUE
29.87846799,-95.66712482,869,supermarket,La Pasadita,hurricane,FALSE
29.7842404,-95.20345665,870,supermarket,Michoacana Market,hurricane,FALSE
29.7911931,-95.52097456,871,supermarket,Nourish Market,hurricane,FALSE
29.85822819,-95.42118279,872,supermarket,O-Lan O Supermarket,hurricane,FALSE
29.7543203,-95.3616241,873,supermarket,Phoenicia Speciality Foods,hurricane,FALSE
30.02992495,-95.48000836,874,supermarket,Placemark,hurricane,FALSE
29.8495211,-95.68280441,875,supermarket,Placemark,hurricane,FALSE
29.73408382,-95.62616393,876,supermarket,Placemark,hurricane,FALSE
30.07100939,-95.50793535,877,supermarket,Placemark,hurricane,FALSE
29.77116922,-95.59920071,878,supermarket,Placemark,hurricane,FALSE
29.62163974,-95.55782635,879,supermarket,R & R Produce,hurricane,FALSE
29.56585124,-95.14491806,880,supermarket,Raj Grocers,hurricane,FALSE
29.97965676,-95.50886388,881,supermarket,Randalls,hurricane,FALSE
29.77942851,-95.71700201,882,supermarket,Randalls,hurricane,FALSE
30.14039731,-95.47216653,883,supermarket,Randalls,hurricane,FALSE
29.74879734,-95.46575223,884,supermarket,Randalls,hurricane,FALSE
29.77180633,-95.60717577,885,supermarket,Randalls 1011,hurricane,FALSE
29.65645277,-95.58402128,886,supermarket,Randalls 1022,hurricane,FALSE
29.67278639,-95.45880925,887,supermarket,Randalls 1041,hurricane,TRUE
29.70472997,-95.42584965,888,supermarket,Randalls 1061,hurricane,FALSE
29.77384013,-95.55932788,889,supermarket,Randalls 1066,hurricane,FALSE
29.73770376,-95.57011096,890,supermarket,Randalls 1247,hurricane,FALSE
29.81355567,-95.71889591,891,supermarket,Randalls 1772,hurricane,FALSE
29.74895654,-95.37442988,892,supermarket,Randalls 1773,hurricane,FALSE
29.95598523,-95.67073289,893,supermarket,Randalls 1857,hurricane,FALSE
29.5543953,-95.37943027,894,supermarket,Randalls 1858,hurricane,FALSE
29.53865544,-95.06312625,895,supermarket,Randalls 2051,hurricane,FALSE
29.62202247,-95.74224127,896,supermarket,Randalls 2670,hurricane,FALSE
29.83278915,-95.68370889,897,supermarket,Randalls 2672,hurricane,FALSE
29.73872675,-95.53716716,898,supermarket,Randalls 2961,hurricane,FALSE
29.70624553,-95.46976199,899,supermarket,Randalls 3064,hurricane,FALSE
29.75989302,-95.74982931,900,supermarket,Randalls 3070,hurricane,FALSE
29.72173052,-95.44245066,901,supermarket,Randalls 4033,hurricane,FALSE
29.59303861,-95.14064172,902,supermarket,Randalls 4062,hurricane,FALSE
29.74659731,-95.48637467,903,supermarket,Rice Epicurean Market,hurricane,FALSE
29.76702441,-95.55149605,904,supermarket,Rice Epicurean Market,hurricane,FALSE
29.58262032,-95.76339336,905,supermarket,Richmond Foods,hurricane,FALSE
29.58407514,-95.75465749,906,supermarket,Riveredge Grocery,hurricane,FALSE
29.8105358,-95.52564675,907,supermarket,Seller's Brothers,hurricane,FALSE
29.71170801,-95.31283921,908,supermarket,Sellers Bros Food Market,hurricane,FALSE
29.86578969,-95.67027442,909,supermarket,Shapla Grocers & Halal Meat,hurricane,FALSE
29.8019634,-95.43050868,910,supermarket,Speedy Mart,hurricane,FALSE
29.7745931,-95.40023729,911,supermarket,Sprouts Farmers Market,hurricane,FALSE
29.88054357,-95.6469076,912,supermarket,Sprouts Farmers Market,hurricane,FALSE
30.01197166,-95.58754413,913,supermarket,Sprouts Farmers Market,hurricane,FALSE
29.55807297,-95.34820523,914,supermarket,Sprouts Farmers Market,hurricane,FALSE
29.79246645,-95.52075421,915,supermarket,Super H Mart,hurricane,FALSE
29.8111834,-95.68787751,916,supermarket,Supermercado Gigante,hurricane,FALSE
29.69284323,-95.41913146,917,supermarket,Target,hurricane,FALSE
29.65806619,-95.70980954,918,supermarket,Target,hurricane,FALSE
29.78214991,-95.71604701,919,supermarket,Target,hurricane,FALSE
29.8316677,-95.70856291,920,supermarket,Texas Food Supermarket,hurricane,FALSE
29.8210826,-95.52493715,921,supermarket,Thang Hung Food Market,hurricane,FALSE
30.04546953,-94.89232891,922,supermarket,Thrif-Tee Food Center,hurricane,FALSE
29.73919521,-95.41116229,923,supermarket,Trader Joe's,hurricane,FALSE
29.75274141,-95.50162086,924,supermarket,Trader Joe's,hurricane,FALSE
29.74041302,-95.77534859,925,supermarket,Trader Joe's,hurricane,FALSE
30.17637642,-95.53581464,926,supermarket,Trader Joe's,hurricane,FALSE
29.73537338,-95.58239013,927,supermarket,Trader Joe's,hurricane,FALSE
29.73811022,-95.62478483,928,supermarket,Vishala Grocery,hurricane,FALSE
29.75846935,-95.73107906,929,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.55632704,-95.41577382,930,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.89794989,-95.68326348,931,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.68741731,-95.58607266,932,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.97801651,-95.19315358,933,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.9812891,-95.61048888,934,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.74398482,-95.79302689,935,supermarket,Walmart Neighborhood Market,hurricane,FALSE
30.06932783,-95.21450702,936,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.844249,-95.64485147,937,supermarket,Walmart Neighborhood Market,hurricane,FALSE
30.06434774,-95.40597497,938,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.67441745,-95.49548594,939,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.65700083,-95.53001596,940,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.94237478,-95.68057191,941,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.65209483,-95.61739294,942,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.75861482,-95.7310539,943,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.49903895,-95.12558437,944,supermarket,Walmart Neighborhood Market,hurricane,FALSE
29.53659785,-95.51671797,945,supermarket,Walmart Supercenter,hurricane,FALSE
29.54592162,-95.23588651,946,supermarket,Walmart Supercenter,hurricane,FALSE
30.13429473,-95.55059293,947,supermarket,Walmart Supercenter,hurricane,FALSE
29.69753483,-95.84126188,948,supermarket,Walmart Supercenter,hurricane,FALSE
29.63080183,-95.23761704,949,supermarket,Walmart Supercenter,hurricane,FALSE
29.67926183,-95.56131095,950,supermarket,Walmart Supercenter,hurricane,FALSE
29.64406422,-95.57304647,951,supermarket,Walmart Supercenter,hurricane,FALSE
29.57333984,-95.28312403,952,supermarket,Walmart Supercenter,hurricane,FALSE
30.00899575,-95.28348001,953,supermarket,Walmart Supercenter,hurricane,FALSE
29.73547981,-95.51168496,954,supermarket,Walmart Supercenter,hurricane,FALSE
29.81716388,-94.89682672,955,supermarket,Walmart Supercenter,hurricane,FALSE
29.73315185,-95.59138456,956,supermarket,Walmart Supercenter,hurricane,FALSE
29.99567175,-95.17643704,957,supermarket,Walmart Supercenter,hurricane,FALSE
29.79320027,-95.56485668,958,supermarket,Walmart Supercenter,hurricane,FALSE
29.89437277,-95.06565907,959,supermarket,Walmart Supercenter,hurricane,FALSE
29.69345285,-95.21037243,960,supermarket,Walmart Supercenter,hurricane,FALSE
30.15146642,-95.22154612,961,supermarket,Walmart Supercenter,hurricane,FALSE
29.61350324,-95.64453042,962,supermarket,Walmart Supercenter,hurricane,FALSE
29.91314876,-95.48675372,963,supermarket,Walmart Supercenter,hurricane,FALSE
29.76803896,-95.17705518,964,supermarket,Walmart Supercenter,hurricane,FALSE
29.72118016,-95.64739496,965,supermarket,Walmart Supercenter,hurricane,FALSE
29.80597101,-95.16518246,966,supermarket,Walmart Supercenter,hurricane,FALSE
29.71615813,-95.31293048,967,supermarket,Walmart Supercenter,hurricane,FALSE
30.0773533,-95.51271331,968,supermarket,Walmart Supercenter,hurricane,FALSE
29.78918719,-95.72221325,969,supermarket,Walmart Supercenter,hurricane,FALSE
29.77281017,-95.40132746,970,supermarket,Walmart Supercenter,hurricane,FALSE
29.8299588,-95.37714501,971,supermarket,Walmart Supercenter,hurricane,FALSE
29.99820625,-95.48419104,972,supermarket,Walmart Supercenter,hurricane,FALSE
30.11449773,-95.38704398,973,supermarket,Walmart Supercenter,hurricane,FALSE
29.72299952,-95.46502102,974,supermarket,Walmart Supercenter,hurricane,FALSE
29.86062588,-95.71643936,975,supermarket,Walmart Supercenter,hurricane,FALSE
29.9365089,-95.25274423,976,supermarket,Walmart Supercenter,hurricane,FALSE
29.53482229,-95.01830395,977,supermarket,Walmart Supercenter,hurricane,FALSE
29.91802348,-95.41561469,978,supermarket,Walmart Supercenter,hurricane,FALSE
29.81890372,-95.76756611,979,supermarket,Walmart Supercenter,hurricane,FALSE
29.69011574,-95.77461779,980,supermarket,Walmart Supercenter,hurricane,FALSE
29.55180976,-95.15925075,981,supermarket,Walmart Supercenter,hurricane,FALSE
29.55811532,-95.38272154,982,supermarket,Walmart Supercenter,hurricane,FALSE
29.5734253,-95.56803472,983,supermarket,Walmart Supercenter,hurricane,FALSE
29.86064779,-95.7164409,984,supermarket,Walmart Supercenter,hurricane,FALSE
29.87696362,-95.65180088,985,supermarket,Walmart Supercenter,hurricane,FALSE
29.55720939,-95.75994428,986,supermarket,Walmart Supercenter,hurricane,FALSE
30.10697197,-95.23361708,987,supermarket,Walmart Supercenter,hurricane,FALSE
29.66690712,-95.1000831,988,supermarket,Walmart Supercenter,hurricane,FALSE
29.78874182,-95.46518797,989,supermarket,Walmart Supercenter,hurricane,FALSE
29.97587894,-95.69785997,990,supermarket,Walmart Supercenter,hurricane,FALSE
30.06468895,-95.43047187,991,supermarket,Walmart Supercenter,hurricane,FALSE
29.78398634,-95.80400715,992,supermarket,Walmart Supercenter,hurricane,FALSE
30.07581385,-95.62492502,993,supermarket,Walmart Supercenter,hurricane,FALSE
29.91993898,-95.60224243,994,supermarket,Walmart Supercenter,hurricane,FALSE
30.01416866,-95.59508369,995,supermarket,Walmart Supercenter,hurricane,FALSE
30.12351693,-95.45774493,996,supermarket,Walmart Supercenter,hurricane,FALSE
29.77626985,-94.97446957,997,supermarket,Walmart Supercenter,hurricane,FALSE
29.85390615,-95.50908994,998,supermarket,Walmart Supercenter,hurricane,FALSE
29.64660682,-95.16136806,999,supermarket,Walmart Supercenter,hurricane,FALSE
29.58262675,-95.58339755,1000,supermarket,Welfresh Market,hurricane,FALSE
29.74146311,-95.45483138,1001,supermarket,Westcreek Market & Deli,hurricane,FALSE
29.73509171,-95.57049975,1002,supermarket,Whole Foods Market,hurricane,FALSE
29.81369739,-95.39813639,1003,supermarket,Whole Foods Market,hurricane,FALSE
29.75787903,-95.39756015,1004,supermarket,Whole Foods Market,hurricane,FALSE
29.70695472,-95.44161543,1005,supermarket,Whole Foods Market,hurricane,FALSE
29.71236773,-95.771856,1006,supermarket,Whole Foods Market,hurricane,FALSE
29.73946224,-95.41812613,1007,supermarket,Whole Foods Market,hurricane,FALSE
29.75246171,-95.49999186,1008,supermarket,Whole Foods Market,hurricane,FALSE
29.60002264,-95.62332104,1009,supermarket,Whole Foods Market,hurricane,FALSE
30.16939648,-95.47048443,1010,supermarket,Whole Foods Market,hurricane,FALSE
29.74958941,-95.46186507,1011,supermarket,Whole Foods Market,hurricane,FALSE
29.66131738,-95.68663052,1012,supermarket,YOGI INDIAN GROCERS,hurricane,FALSE
