id_orig,key_0,medical_clinic,primary_school,supermarket,population
7025334,7025334,1339.2,852.4,1437.8,159
7025335,7025335,1164.5,614.2,1537.7,123
7025336,7025336,1161.2,610.8,1366.7,111
7025337,7025337,1067.0,893.7,1191.1,96
7025338,7025338,727.8,758.3,1163.7,126
7025339,7025339,608.0,638.6,1299.7,177
7025340,7025340,726.5,491.8,1169.0,165
7025341,7025341,374.9,635.0,1348.1,153
7025342,7025342,587.2,195.4,1469.2,129
7025343,7025343,848.2,1160.6,1893.0,186
7025344,7025344,790.1,1102.4,1815.6,156
7025345,7025345,724.3,1118.5,2008.9,129
7025346,7025346,707.9,518.7,1493.9,210
7025347,7025347,596.1,800.5,1555.9,120
7025348,7025348,773.9,804.4,949.3,117
7025349,7025349,409.0,681.8,1622.7,168
7025350,7025350,487.5,881.7,1939.0,162
7025351,7025351,455.9,850.1,1992.4,147
7025352,7025352,587.7,832.7,1588.2,219
7025353,7025353,227.7,619.4,1374.8,132
7025354,7025354,235.2,629.4,1771.7,141
7025355,7025355,407.7,801.8,1438.8,186
7025356,7025356,962.1,468.0,1748.1,195
7025357,7025357,804.4,310.3,1343.6,108
7025358,7025358,1012.8,518.8,1584.5,102
7025359,7025359,1046.9,552.8,1445.3,216
7025360,7025360,1317.7,1008.3,1188.3,162
7025361,7025361,1259.7,1036.6,1364.7,168
7025362,7025362,756.0,783.8,1554.8,252
7025363,7025363,1071.2,716.0,1140.8,168
7025364,7025364,1333.0,978.9,1721.5,171
7025365,7025365,1519.4,1142.7,1789.0,144
7025366,7025366,1355.9,1001.8,1744.4,102
7025367,7025367,1351.8,996.6,1421.4,138
7025368,7025368,930.1,1249.7,1416.5,132
7025369,7025369,1197.9,1408.6,1808.6,174
7025370,7025370,761.1,1322.5,1459.1,210
7025371,7025371,1235.1,1038.7,1105.7,147
7025372,7025372,694.3,1566.5,1392.2,138
7025373,7025373,331.0,1553.8,1028.9,81
7025374,7025374,661.4,1994.9,1470.1,123
7025375,7025375,894.4,2014.5,1709.0,144
7025376,7025376,504.4,1727.2,1202.4,84
7025377,7025377,610.4,1943.9,1419.1,114
7025378,7025378,503.0,1725.8,1200.9,150
7025379,7025379,313.7,1841.7,1189.5,138
7025380,7025380,180.4,1213.9,850.2,141
7025381,7025381,308.8,956.3,592.5,117
7025382,7025382,59.8,1025.7,662.0,135
7025383,7025383,342.3,878.0,514.3,45
7025384,7025384,727.8,1211.8,991.6,6
7025385,7025385,1075.2,2205.8,1842.1,135
7025386,7025386,1358.6,2489.2,2125.5,162
7025387,7025387,310.1,1347.6,1077.0,258
7025388,7025388,353.1,1247.4,1106.8,123
7025389,7025389,379.9,1271.3,1145.2,156
7025390,7025390,386.6,937.8,1004.6,222
7025391,7025391,123.9,728.2,769.2,330
7025392,7025392,248.4,852.7,893.7,138
7025393,7025393,470.6,779.1,845.9,186
7025394,7025394,606.2,874.0,939.3,246
7025395,7025395,320.4,685.0,726.0,198
7025396,7025396,654.0,718.2,785.0,117
7025397,7025397,438.4,502.6,832.5,126
7025398,7025398,741.8,806.1,631.8,147
7025399,7025399,599.9,664.1,685.1,168
7025400,7025400,639.8,704.0,872.9,156
7025401,7025401,785.2,849.4,675.2,147
7025402,7025402,910.0,976.3,634.5,204
7025403,7025403,1225.8,1260.4,208.2,33
7025404,7025404,1343.0,1328.2,1421.0,87
7025405,7025405,1496.0,887.6,595.0,144
7025406,7025406,1609.1,781.8,722.7,213
7025407,7025407,1496.7,590.8,1031.3,132
7025408,7025408,1571.0,685.3,1156.8,225
7025409,7025409,1413.4,1107.4,1579.0,219
7025410,7025410,1106.6,776.5,1248.1,204
7025411,7025411,852.4,1600.2,2071.8,168
7025412,7025412,665.4,1483.1,2165.7,111
7025413,7025413,693.6,1441.4,1913.0,126
7025414,7025414,543.3,1361.0,2035.4,105
7025415,7025415,1321.7,1545.0,1675.8,147
7025416,7025416,1353.4,1211.6,1342.4,144
7025417,7025417,1172.6,1787.9,2095.8,123
7025418,7025418,1041.1,1656.4,1964.4,231
7025419,7025419,1304.5,1293.9,1451.9,120
7025420,7025420,1304.7,1293.7,1451.7,138
7025421,7025421,350.1,1167.7,1965.1,126
7025422,7025422,1251.5,1227.4,1627.4,180
7025423,7025423,1179.1,1022.8,1168.0,189
7025424,7025424,744.2,1230.8,2165.1,165
7025425,7025425,915.5,905.1,1841.3,144
7025426,7025426,596.9,1414.5,2422.7,108
7025427,7025427,751.2,1289.8,2224.1,195
7025428,7025428,1448.6,858.5,1437.5,132
7025429,7025429,581.4,1031.4,2035.7,222
7025430,7025430,891.2,1003.7,1940.0,90
7025431,7025431,987.2,925.9,1930.1,195
7025432,7025432,1286.7,390.4,1331.7,165
7025433,7025433,1271.8,341.1,1282.3,213
7025434,7025434,1163.1,492.8,2526.5,165
7025435,7025435,1138.6,468.3,2714.5,129
7025436,7025436,1185.4,949.5,2388.5,93
7025437,7025437,1157.3,858.5,2706.7,222
7025438,7025438,1171.0,935.1,2374.1,99
7025439,7025439,1034.2,798.3,2018.1,150
7025440,7025440,706.0,816.9,2255.9,132
7025441,7025441,1127.1,930.2,2677.1,192
7025442,7025442,1118.3,921.4,2668.3,99
7025443,7025443,779.9,1048.4,2678.2,153
7025444,7025444,806.1,570.1,1740.6,144
7025445,7025445,504.6,773.1,2537.7,237
7025446,7025446,291.7,560.1,2307.6,129
7025447,7025447,510.8,797.1,2236.1,168
7025448,7025448,352.2,620.6,2385.2,222
7025449,7025449,749.8,1018.3,2782.8,132
7025450,7025450,469.1,737.6,2502.2,159
7025451,7025451,1319.6,1083.7,2522.7,183
7025452,7025452,1508.4,1272.4,2711.4,156
7025453,7025453,1316.1,1080.2,2519.2,111
7025454,7025454,1136.1,900.1,2339.1,177
7025455,7025455,1519.3,1283.3,2644.2,189
7025456,7025456,2777.5,2530.2,3891.0,189
7025457,7025457,2340.8,2215.4,3974.1,120
7025458,7025458,3174.1,2831.2,4192.0,138
7025459,7025459,3027.8,2684.9,4045.7,147
7025460,7025460,3290.4,2947.5,4308.3,144
7025461,7025461,2810.8,2685.3,4444.0,171
7025462,7025462,3118.7,2775.8,4136.7,120
7025463,7025463,3305.5,2962.6,4323.4,216
7025464,7025464,3878.5,3535.6,4896.4,141
7025465,7025465,3613.6,3270.7,4631.5,168
7025466,7025466,3873.0,3530.2,4891.0,156
7025467,7025467,3823.1,3480.2,4841.0,108
7025468,7025468,1149.5,670.0,1580.2,144
7025469,7025469,1713.1,837.8,2083.3,171
7025470,7025470,782.4,544.2,1043.9,186
7025471,7025471,1027.2,230.2,1397.4,201
7025472,7025472,1506.3,631.0,1876.4,207
7025473,7025473,402.2,831.2,524.7,183
7025474,7025474,704.3,332.4,1074.5,162
7025475,7025475,1461.9,586.6,1832.0,183
7025476,7025476,491.2,253.1,861.4,117
7025477,7025477,563.3,470.0,933.5,168
7025478,7025478,194.9,501.8,565.1,198
7025479,7025479,755.8,1194.3,955.7,66
7025480,7025480,369.5,807.9,313.2,147
7025481,7025481,403.0,841.4,346.7,99
7025482,7025482,859.9,1289.8,1059.8,291
7025483,7025483,745.7,1184.2,603.2,216
7025484,7025484,545.1,951.1,770.3,162
7025485,7025485,1030.7,1373.7,1250.0,90
7025486,7025486,703.3,959.9,1153.9,123
7025487,7025487,483.2,826.2,884.0,174
7025488,7025488,633.2,976.2,1083.8,174
7025489,7025489,225.9,718.5,1270.7,138
7025490,7025490,798.0,145.3,1564.9,168
7025491,7025491,995.4,129.9,1762.3,120
7025492,7025492,225.8,718.6,1270.5,108
7025493,7025493,682.2,530.5,1554.1,189
7025494,7025494,427.0,516.2,1471.8,177
7025495,7025495,1294.5,968.1,1897.8,135
7025496,7025496,1081.9,659.8,1872.7,138
7025497,7025497,1168.6,842.3,1805.7,150
7025498,7025498,731.6,795.8,1550.2,216
7025499,7025499,869.3,777.0,1564.9,159
7025500,7025500,738.9,1129.9,1434.6,144
7025501,7025501,491.5,948.8,1187.1,147
7025502,7025502,373.9,833.5,1069.6,138
7025503,7025503,111.6,883.2,807.2,123
7025504,7025504,356.4,896.2,1401.2,207
7025505,7025505,571.6,884.0,1597.1,174
7025506,7025506,612.9,915.0,1427.7,150
7025507,7025507,681.1,1075.3,1709.4,123
7025508,7025508,881.3,1275.5,1965.6,153
7025509,7025509,432.1,826.3,1968.6,141
7025510,7025510,155.6,504.5,428.5,96
7025511,7025511,399.6,827.9,1015.7,159
7025512,7025512,350.1,263.1,398.3,129
7025513,7025513,720.4,507.1,1143.4,183
7025514,7025514,530.7,260.1,437.8,168
7025515,7025515,476.7,676.9,366.8,198
7025516,7025516,733.3,148.5,781.5,144
7025517,7025517,593.8,552.2,483.9,174
7025518,7025518,987.7,629.5,738.4,93
7025519,7025519,858.8,647.8,609.5,174
7025520,7025520,792.5,416.7,553.1,117
7025521,7025521,1212.9,716.7,1070.3,159
7025522,7025522,1077.1,576.4,968.2,177
7025523,7025523,1140.9,673.2,1065.0,117
7025524,7025524,1347.3,1162.1,1568.7,78
7025525,7025525,929.9,884.2,1276.0,144
7025526,7025526,689.0,858.6,1250.4,108
7025527,7025527,965.8,469.6,894.3,159
7025528,7025528,1616.1,1066.8,1473.4,150
7025529,7025529,1533.3,1169.8,1576.5,156
7025530,7025530,1327.8,1104.0,1510.6,174
7025531,7025531,1517.3,1963.0,2284.1,39
7025532,7025532,609.1,1739.6,1375.9,201
7025533,7025533,559.6,1690.2,1326.4,177
7025534,7025534,1031.9,2162.5,1798.7,156
7025535,7025535,1079.9,2210.5,1846.7,189
7025536,7025536,1313.0,2443.6,2079.9,111
7025537,7025537,1443.6,2081.0,1793.0,153
7025538,7025538,1074.8,1383.1,1291.7,123
7025539,7025539,1336.9,769.0,1619.9,9
7025540,7025540,749.6,1001.0,1274.0,0
7025541,7025541,1570.6,664.6,1070.0,0
7025542,7025542,1049.3,478.4,1619.5,207
7025543,7025543,1426.2,653.2,1504.1,120
7025544,7025544,1025.9,310.7,1683.6,189
7025545,7025545,1146.3,240.3,1322.4,219
7025546,7025546,1063.6,275.5,1648.4,171
7025547,7025547,1029.1,123.2,1379.0,192
7025548,7025548,735.3,224.4,1576.2,177
7025549,7025549,1126.7,862.8,1794.7,195
7025550,7025550,718.3,757.5,1747.7,159
7025551,7025551,485.2,736.5,1570.2,171
7025552,7025552,728.7,562.1,1828.7,162
7025553,7025553,501.8,753.2,1601.8,132
7025554,7025554,561.4,667.8,1661.3,102
7025555,7025555,364.2,615.5,1464.1,189
7025556,7025556,666.7,831.5,1766.6,138
7025557,7025557,1287.1,783.3,1429.1,123
7025558,7025558,415.4,758.5,1084.2,126
7025559,7025559,332.6,675.7,1139.2,177
7025560,7025560,846.6,1274.6,1029.4,126
7025561,7025561,1009.2,1327.5,1191.9,111
7025562,7025562,312.8,740.8,839.3,219
7025563,7025563,1103.2,1066.3,1092.1,114
7025564,7025564,403.9,831.9,680.4,123
7025565,7025565,767.0,1195.0,949.7,231
7025566,7025566,744.7,1172.7,818.2,156
7025567,7025567,729.5,1252.8,504.7,228
7025568,7025568,617.9,1134.9,393.0,162
7025569,7025569,460.4,787.5,449.3,168
7025570,7025570,116.5,1067.2,220.5,201
7025571,7025571,1151.3,932.2,1140.2,237
7025572,7025572,388.2,1137.6,528.7,138
7025573,7025573,998.0,857.2,986.9,132
7025574,7025574,891.8,669.5,880.7,108
7025575,7025575,754.6,652.2,740.4,210
7025576,7025576,463.0,1066.3,451.9,210
7025577,7025577,1041.3,351.0,1030.3,138
7025578,7025578,666.7,587.9,749.8,189
7025579,7025579,850.2,771.4,933.4,138
7025580,7025580,624.6,755.1,707.8,180
7025581,7025581,757.1,678.3,840.2,108
7025582,7025582,662.5,432.5,745.7,192
7025583,7025583,987.2,122.5,1070.4,156
7025584,7025584,756.9,620.3,986.1,150
7025585,7025585,875.3,639.4,1486.3,84
7025586,7025586,1064.7,828.7,1773.4,162
7025587,7025587,478.6,1100.3,707.9,165
7025588,7025588,704.6,1089.4,933.8,105
7025589,7025589,823.3,872.7,1052.6,153
7025590,7025590,741.4,635.8,970.6,120
7025591,7025591,964.3,829.7,1193.5,129
7025592,7025592,933.5,755.2,1162.7,87
7025593,7025593,1032.4,1081.8,1261.7,207
7025594,7025594,1159.6,703.5,1408.7,132
7025595,7025595,998.1,772.9,1528.6,162
7025596,7025596,1060.6,835.4,1591.1,138
7025597,7025597,1242.5,786.3,1492.8,156
7025598,7025598,1487.9,1041.3,1717.1,189
7025599,7025599,780.5,1121.6,1877.3,117
7025600,7025600,1052.2,1313.9,2069.6,213
7025601,7025601,1016.2,1349.9,2105.6,129
7025602,7025602,1560.6,1374.1,2415.0,159
7025603,7025603,1579.1,1392.6,2433.5,90
7025604,7025604,1441.8,1635.7,2676.6,180
7025605,7025605,1113.3,1745.7,2545.6,141
7025606,7025606,1497.3,1990.9,2929.6,147
7025607,7025607,1679.0,2172.7,3111.3,129
7025608,7025608,661.9,425.9,1864.9,126
7025609,7025609,921.0,685.0,2124.0,102
7025610,7025610,1314.1,1078.2,2439.0,126
7025611,7025611,1732.3,1496.4,2857.2,150
7025612,7025612,1374.2,1138.3,2499.1,150
7025613,7025613,1695.5,1459.5,2820.4,123
7025614,7025614,1980.3,1812.0,3172.8,141
7025615,7025615,2080.0,1911.7,3272.6,165
7025616,7025616,2047.2,1878.9,3239.8,126
7025617,7025617,2150.2,1981.9,3342.8,150
7025618,7025618,4362.4,4194.1,5555.0,267
7025619,7025619,1660.0,784.7,2030.2,150
7025620,7025620,1680.5,805.2,2050.7,102
7025621,7025621,1018.4,1086.1,3147.7,135
7025622,7025622,847.2,876.6,2422.8,183
7025623,7025623,814.3,1157.7,2210.0,156
7025624,7025624,841.2,870.6,2416.8,150
7025625,7025625,1213.0,1171.1,2352.0,156
7025626,7025626,1272.6,817.1,2127.1,147
7025627,7025627,402.4,759.8,1798.1,195
7025628,7025628,1200.1,977.4,2158.3,216
7025629,7025629,1055.8,729.4,1910.3,90
7025630,7025630,52.9,573.9,1551.8,222
7025631,7025631,1055.0,728.6,1909.5,177
7025632,7025632,1082.9,756.5,1937.4,90
7025633,7025633,479.0,459.9,1640.8,93
7025634,7025634,406.4,333.8,1531.4,150
7025635,7025635,98.1,603.5,1177.8,165
7025636,7025636,195.8,567.0,1275.5,93
7025637,7025637,439.4,319.1,1208.0,159
7025638,7025638,365.1,349.3,1133.8,102
7025639,7025639,1160.9,859.0,1656.2,144
7025640,7025640,869.5,543.1,1394.6,132
7025641,7025641,754.2,427.8,1273.7,123
7025642,7025642,628.1,215.8,1235.5,168
7025643,7025643,613.2,401.7,1049.6,84
7025644,7025644,513.7,511.3,1146.1,177
7025645,7025645,189.5,436.0,958.1,165
7025646,7025646,525.8,842.4,1288.0,117
7025647,7025647,235.9,532.6,664.9,108
7025648,7025648,345.4,854.1,847.9,162
7025649,7025649,664.4,968.8,554.5,174
7025650,7025650,503.2,24.4,627.5,171
7025651,7025651,181.9,552.5,794.2,165
7025652,7025652,421.2,169.8,679.4,138
7025653,7025653,476.5,540.9,338.4,192
7025654,7025654,819.4,481.6,765.6,150
7025655,7025655,459.7,715.1,999.1,180
7025656,7025656,547.3,909.4,1395.7,156
7025657,7025657,296.2,592.9,847.7,153
7025658,7025658,401.7,698.3,742.4,156
7025659,7025659,468.2,838.8,542.0,150
7025660,7025660,594.8,737.0,540.7,189
7025661,7025661,871.4,726.0,817.3,162
7025662,7025662,378.5,550.6,268.6,120
7025663,7025663,742.5,810.1,628.8,186
7025664,7025664,709.5,315.6,599.6,102
7025665,7025665,880.2,630.5,905.9,189
7025666,7025666,946.6,996.5,1057.4,168
7025667,7025667,688.5,1251.4,781.2,138
7025668,7025668,625.5,734.3,1018.3,144
7025669,7025669,755.9,936.3,940.3,141
7025670,7025670,230.1,945.0,1141.3,189
7025671,7025671,381.5,834.9,1118.9,165
7025672,7025672,585.9,1053.1,1330.3,168
7025673,7025673,540.2,787.2,238.9,135
7025674,7025674,391.0,833.1,284.8,159
7025675,7025675,386.1,1292.0,479.9,201
7025676,7025676,516.7,1166.3,613.9,222
7025677,7025677,481.5,1018.6,1012.3,111
7025678,7025678,318.0,785.1,865.4,129
7025679,7025679,798.8,1065.9,1504.5,174
7025680,7025680,881.6,982.6,1587.3,93
7025681,7025681,694.6,745.9,1558.3,228
7025682,7025682,438.3,1038.8,1322.8,192
7025683,7025683,822.0,872.2,1518.4,93
7025684,7025684,1038.0,623.0,1298.2,201
7025685,7025685,944.5,603.8,1365.0,138
7025686,7025686,959.4,618.7,1379.9,93
7025687,7025687,190.4,805.5,862.1,105
7025688,7025688,215.0,776.0,928.2,108
7025689,7025689,615.2,203.3,676.8,9
7025690,7025690,830.2,615.2,208.0,93
7025691,7025691,425.1,986.4,642.0,0
7025692,7025692,611.4,1172.7,828.3,69
7025693,7025693,825.3,1386.6,1042.2,3
7025694,7025694,855.5,1394.3,1072.3,132
7025695,7025695,689.4,940.7,1677.2,150
7025696,7025696,779.4,1030.8,1216.8,141
7025697,7025697,782.7,1034.0,1308.2,99
7025698,7025698,474.1,725.5,1545.8,219
7025699,7025699,712.3,1069.6,1354.2,219
7025700,7025700,907.2,1151.6,1436.2,111
7025701,7025701,713.3,964.6,1265.2,156
7025702,7025702,250.5,501.9,1350.5,156
7025703,7025703,554.5,805.8,1654.4,150
7025704,7025704,741.6,992.9,1437.0,165
7025705,7025705,546.7,834.7,1230.9,174
7025706,7025706,485.5,955.9,979.0,123
7025707,7025707,487.0,954.3,980.5,123
7025708,7025708,1092.1,1343.4,1038.6,174
7025709,7025709,1092.4,1343.7,1038.9,126
7025710,7025710,554.8,982.8,535.5,210
7025711,7025711,951.7,1383.1,888.3,201
7025712,7025712,525.6,1223.7,386.2,138
7025713,7025713,844.5,1272.4,853.2,141
7025714,7025714,771.7,1199.7,780.5,108
7025715,7025715,662.6,913.9,1083.4,138
7025716,7025716,1199.7,1637.7,967.4,213
7025717,7025717,956.7,1208.1,890.1,150
7025718,7025718,1070.7,1327.0,831.7,162
7025719,7025719,566.7,1075.9,228.9,192
7025720,7025720,931.9,1363.3,776.8,147
7025721,7025721,778.2,1127.9,539.1,162
7025722,7025722,658.8,989.6,630.3,204
7025723,7025723,549.9,1368.2,557.4,150
7025724,7025724,651.9,996.6,623.3,138
7025725,7025725,732.8,1683.4,740.3,183
7025726,7025726,439.5,755.3,826.9,114
7025727,7025727,734.6,667.1,1103.4,93
7025728,7025728,1137.1,637.3,1242.6,171
7025729,7025729,718.4,435.8,1105.7,135
7025730,7025730,633.6,1031.1,862.9,186
7025731,7025731,905.3,536.2,1134.6,156
7025732,7025732,696.8,538.7,1084.2,114
7025733,7025733,795.5,150.4,1182.9,189
7025734,7025734,767.4,50.2,1383.5,114
7025735,7025735,822.6,618.8,1051.9,114
7025736,7025736,768.4,475.0,1196.6,117
7025737,7025737,838.0,318.4,1455.5,174
7025738,7025738,656.6,505.4,1611.1,93
7025739,7025739,584.1,361.2,1591.5,177
7025740,7025740,271.4,793.5,1711.3,156
7025741,7025741,861.1,682.8,1090.4,123
7025742,7025742,548.4,662.2,1512.9,138
7025743,7025743,323.7,1059.0,2028.8,165
7025744,7025744,709.3,381.0,1519.7,195
7025745,7025745,139.9,747.5,1794.9,153
7025746,7025746,1229.1,888.9,2395.5,162
7025747,7025747,564.0,1171.6,2219.0,165
7025748,7025748,952.5,1494.6,2473.3,150
7025749,7025749,1176.2,1783.8,2848.4,177
7025750,7025750,1369.0,1250.4,2889.8,135
7025751,7025751,1835.0,431.0,3001.4,192
7025752,7025752,1837.1,718.8,3358.0,123
7025753,7025753,1574.4,703.7,3095.2,132
7025754,7025754,2535.1,712.7,3701.5,141
7025755,7025755,2572.0,2769.6,4004.3,186
7025756,7025756,3041.2,1086.1,4207.6,171
7025757,7025757,884.7,544.5,2051.1,123
7025758,7025758,1184.3,811.4,2318.0,198
7025759,7025759,1640.8,891.6,2807.2,153
7025760,7025760,2089.2,413.5,3255.6,90
7025761,7025761,2543.4,355.7,3619.9,192
7025762,7025762,2689.4,501.7,3766.0,189
7025763,7025763,1405.8,1408.3,3245.3,165
7025764,7025764,1300.0,1302.5,3139.5,198
7025765,7025765,1151.5,1219.1,3280.7,114
7025766,7025766,1251.2,1318.8,3380.4,57
7025767,7025767,1539.4,1541.9,3378.8,33
7025768,7025768,1147.5,1215.1,3276.7,384
7025769,7025769,720.2,722.8,2969.6,123
7025770,7025770,829.1,896.7,2958.3,144
7025771,7025771,615.4,618.0,2872.5,123
7025772,7025772,590.5,658.1,2719.7,111
7025773,7025773,492.4,495.0,2749.5,93
7025774,7025774,498.6,566.2,2627.8,123
7025775,7025775,405.8,408.4,2662.9,213
7025776,7025776,693.7,761.3,2682.7,174
7025777,7025777,311.1,378.8,2440.4,198
7025778,7025778,287.0,354.7,2206.8,153
7025779,7025779,550.2,491.0,2075.1,129
7025780,7025780,444.5,388.5,1971.3,108
7025781,7025781,458.4,460.9,2344.5,168
7025782,7025782,439.5,442.1,2290.9,153
7025783,7025783,241.4,238.2,2012.8,138
7025784,7025784,544.4,546.9,2018.3,162
7025785,7025785,493.4,363.2,1762.0,183
7025786,7025786,821.3,897.5,1668.7,177
7025787,7025787,934.7,937.3,2095.9,192
7025788,7025788,341.9,706.4,1421.6,162
7025789,7025789,406.9,720.6,1408.8,156
7025790,7025790,816.1,812.9,1736.6,108
7025791,7025791,860.9,833.4,1544.3,129
7025792,7025792,1121.2,952.6,1735.0,162
7025793,7025793,751.3,969.6,1495.0,132
7025794,7025794,864.2,1082.6,1608.0,219
7025795,7025795,1112.8,801.6,1255.0,90
7025796,7025796,197.2,834.9,1276.9,108
7025797,7025797,86.8,724.5,1166.5,135
7025798,7025798,490.9,822.0,1234.7,192
7025799,7025799,363.7,694.7,779.8,135
7025800,7025800,704.8,1024.2,847.0,144
7025801,7025801,616.7,947.7,672.2,105
7025802,7025802,736.1,1205.6,641.3,147
7025803,7025803,497.0,1009.3,402.2,117
7025804,7025804,652.9,1165.3,558.1,201
7025805,7025805,478.9,822.9,154.8,168
7025806,7025806,618.7,541.2,376.6,159
7025807,7025807,475.6,988.0,380.8,102
7025808,7025808,1275.1,755.9,1180.3,117
7025809,7025809,962.5,1065.8,867.7,132
7025810,7025810,981.3,1049.8,886.5,153
7025811,7025811,846.7,1184.5,751.9,147
7025812,7025812,670.0,1182.3,575.2,123
7025813,7025813,718.9,1231.2,624.1,129
7025814,7025814,811.6,1297.3,867.3,126
7025815,7025815,703.8,1403.6,829.5,186
7025816,7025816,826.4,1138.0,1158.8,159
7025817,7025817,833.4,1131.0,1165.8,156
7025818,7025818,796.7,1140.8,1128.4,123
7025819,7025819,972.3,770.1,958.9,126
7025820,7025820,1007.8,956.2,1144.9,123
7025821,7025821,901.9,699.8,888.5,192
7025822,7025822,1052.0,1000.4,1189.1,192
7025823,7025823,531.5,1217.6,610.4,126
7025824,7025824,87.3,849.6,242.5,186
7025825,7025825,209.2,914.7,539.0,231
7025826,7025826,555.5,960.6,887.3,141
7025827,7025827,318.2,951.0,412.0,237
7025828,7025828,199.3,830.3,529.2,228
7025829,7025829,446.1,813.0,779.4,99
7025830,7025830,455.6,956.5,552.7,141
7025831,7025831,551.1,613.7,880.9,174
7025832,7025832,725.9,788.5,1055.7,135
7025833,7025833,447.6,426.2,1218.1,150
7025834,7025834,196.2,663.4,699.6,159
7025835,7025835,736.6,715.2,1397.1,150
7025836,7025836,529.7,996.9,1402.2,138
7025837,7025837,1144.3,924.1,1112.8,126
7025838,7025838,601.8,121.8,1372.3,168
7025839,7025839,907.0,885.6,1567.5,144
7025840,7025840,195.7,654.7,1059.3,96
7025841,7025841,925.9,445.2,1586.5,156
7025842,7025842,422.9,124.3,1286.5,141
7025843,7025843,1574.5,1019.6,1543.1,117
7025844,7025844,1087.4,649.0,1482.3,195
7025845,7025845,598.7,404.5,1237.8,132
7025846,7025846,896.0,513.4,1105.6,135
7025847,7025847,1281.6,643.6,1443.6,156
7025848,7025848,1150.9,476.0,1115.1,150
7025849,7025849,433.3,707.4,643.0,3
7025850,7025850,884.3,645.2,1094.0,249
7025851,7025851,34.3,1096.6,373.3,93
7025852,7025852,778.6,942.3,1159.2,129
7025853,7025853,864.4,1424.7,852.8,204
7025854,7025854,475.9,1577.0,554.7,6
7025855,7025855,806.6,1013.0,885.4,45
7025856,7025856,861.9,1485.2,696.9,18
7025857,7025857,1058.0,1170.9,825.7,198
7025858,7025858,906.1,835.7,973.6,126
7025859,7025859,380.0,309.7,1615.5,180
7025860,7025860,1024.4,1149.6,792.1,105
7025861,7025861,508.9,636.0,1289.1,138
7025862,7025862,885.9,1212.8,653.6,93
7025863,7025863,342.8,493.2,1601.9,207
7025864,7025864,449.4,785.1,1140.0,180
7025865,7025865,662.4,1098.2,793.7,96
7025866,7025866,506.4,736.6,1346.6,150
7025867,7025867,642.8,850.1,1237.7,147
7025868,7025868,638.1,854.8,1233.0,72
7025869,7025869,726.8,969.1,970.3,108
7025870,7025870,895.0,1404.2,662.8,195
7025871,7025871,439.1,948.3,149.4,135
7025872,7025872,209.6,718.8,384.3,144
7025873,7025873,678.0,1187.2,445.7,204
7025874,7025874,845.6,1249.5,613.3,177
7025875,7025875,726.9,1084.6,494.6,192
7025876,7025876,414.2,923.3,181.9,261
7025877,7025877,854.8,1230.3,897.7,183
7025878,7025878,765.1,1056.0,608.9,108
7025879,7025879,651.5,845.1,1094.3,189
7025880,7025880,365.0,874.1,277.7,138
7025881,7025881,773.7,1064.6,844.9,183
7025882,7025882,795.0,1085.9,866.2,156
7025883,7025883,392.4,901.6,496.4,162
7025884,7025884,887.7,1081.3,1170.9,123
7025885,7025885,957.4,1150.7,1028.6,156
7025886,7025886,580.0,604.8,967.4,204
7025887,7025887,1030.3,1006.8,1167.9,183
7025888,7025888,574.9,555.3,780.5,171
7025889,7025889,320.3,636.1,731.5,135
7025890,7025890,419.3,704.8,806.7,195
7025891,7025891,676.6,362.2,1064.0,171
7025892,7025892,934.4,910.9,1163.8,126
7025893,7025893,758.1,738.4,1134.9,111
7025894,7025894,630.7,611.1,1007.6,123
7025895,7025895,403.4,564.9,790.8,108
7025896,7025896,1198.5,709.5,1339.6,111
7025897,7025897,728.7,267.1,1116.0,129
7025898,7025898,1199.8,738.2,1444.8,186
7025899,7025899,1026.3,656.8,1413.6,216
7025900,7025900,1431.6,36.5,1716.3,123
7025901,7025901,1301.9,442.3,1689.3,171
7025902,7025902,1506.6,429.5,1801.0,105
7025903,7025903,1385.0,567.2,1895.3,108
7025904,7025904,1223.0,450.0,1691.8,105
7025905,7025905,1273.7,567.3,1809.1,129
7025906,7025906,1131.1,783.8,2101.1,156
7025907,7025907,1278.0,803.0,2044.8,186
7025908,7025908,879.4,979.5,2396.0,126
7025909,7025909,838.6,1053.1,2294.9,87
7025910,7025910,918.2,475.9,1305.5,84
7025911,7025911,692.4,128.6,1601.9,237
7025912,7025912,845.8,115.0,1621.6,141
7025913,7025913,996.0,550.5,2057.1,105
7025914,7025914,954.4,581.5,2088.1,120
7025915,7025915,1095.5,846.4,2353.0,189
7025916,7025916,842.7,1275.7,2473.9,159
7025917,7025917,1013.1,978.1,2484.8,129
7025918,7025918,855.9,1288.9,2487.2,123
7025919,7025919,1449.1,1076.2,2582.8,123
7025920,7025920,959.4,1392.4,2590.6,132
7025921,7025921,1109.9,1542.9,2741.2,162
7025922,7025922,1209.9,1333.8,2840.4,147
7025923,7025923,1691.1,1442.1,2948.7,156
7025924,7025924,1309.7,1742.7,2940.9,159
7025925,7025925,2461.5,1404.3,3627.9,153
7025926,7025926,1422.8,1855.8,3054.0,150
7025927,7025927,3432.7,1390.6,4599.1,138
7025928,7025928,2836.4,1018.6,4002.8,108
7025929,7025929,3335.6,1293.4,4502.0,165
7025930,7025930,1840.8,2273.8,3472.1,129
