,dest_type,name,lon,lat
395,primary_school,LEMM EL,-95.43788804168622,30.04020395
396,primary_school,LEWIS EL,-95.28314736842106,29.66468294736842
397,primary_school,LIEDER EL,-95.7142304,29.8462891
398,primary_school,LIESTMAN EL,-95.61623256935482,29.69290925
399,primary_school,LIGHTHOUSE BAPTIST ACADEMY,-94.9776846,29.7735754
400,primary_school,LOCKHART EL,-95.3658123614952,29.717342
401,primary_school,LONGFELLOW EL,-95.43215998977989,29.687102
402,primary_school,LOOSCAN EL,-95.35764943135206,29.795412
403,primary_school,LORAINE T GOLBOW EL,-95.7514897,29.8190211
404,primary_school,LORD OF LIFE LUTHERAN SCHOOL,-95.1900495,29.5480175
405,primary_school,LOVE EL,-95.40857971399153,29.7941111135095
406,primary_school,LOVETT EL,-95.46926097603244,29.68267735
407,primary_school,LUTHERAN SOUTH ACADEMY,-95.18751228571429,29.58616626530612
408,primary_school,MADING EL,-95.32863885,29.6593802
409,primary_school,MAE SMYTHE EL,-95.181096,29.682073
410,primary_school,MAHAFFEY EL,-95.590627,30.090246
411,primary_school,MARCELLA EL,-95.39469367626606,29.9347353
412,primary_school,MARGARET S MCWHIRTER EL,-95.120098,29.532837
413,primary_school,MARK WHITE EL,-95.5100054471458,29.73828188124012
414,primary_school,MARSHALL CHRISTIAN ACADEMY,-94.36422932653062,32.51361634693878
415,primary_school,MARSHALL EL,-95.29785087919464,29.89925641610738
416,primary_school,MARTIN EL,-95.58512802615664,29.6925244
417,primary_school,MARTINEZ C EL,-95.35928132160478,29.79056205
418,primary_school,MATZKE EL,-95.5848781,29.927448
419,primary_school,MAURICE L WOLFE EL,-95.64322546354484,29.77974645
420,primary_school,MAYDE CREEK EL,-95.7026886962108,29.8056117
421,primary_school,MCDOUGLE EL,-95.49961114747343,29.9295005
422,primary_school,MCMASTERS EL,-95.15649840816326,29.69554353061224
423,primary_school,MCMULLAN EL,-95.1385389,29.7770024
424,primary_school,MCNAMARA EL,-95.50415170447849,29.684162
425,primary_school,MEADOR ELEMENTARY,-95.229486,29.614179
426,primary_school,MEADOW WOOD EL,-95.59612151129488,29.77086175
427,primary_school,MEMORIAL EL,-95.42556,29.77024
428,primary_school,MEMORIAL LUTHERAN SCHOOL,-95.6309349,29.7356816
429,primary_school,METCALF EL,-95.668459,29.8335759
430,primary_school,METZLER EL,-95.55108028795728,30.115295
431,primary_school,MEYER EL,-95.43444968252302,30.005911
432,primary_school,MILDRED JENKINS EL,-95.35924621573203,30.04355295
433,primary_school,MILLSAP EL,-95.6855384,29.9952795
434,primary_school,MILNE EL,-95.514785,29.660617
435,primary_school,MITCHELL EL,-95.275505,29.608252
436,primary_school,MONTESSORI LEARNING INSTITUTE,-95.492554,29.688174
437,primary_school,MONTESSORI LEARNING INSTITUTE,-95.4947146578939,29.69095504561096
438,primary_school,MONTGOMERY EL,-95.43712310399147,29.62105228069555
439,primary_school,MOORE EL,-95.5913729,29.9967587
440,primary_school,MORENO EL,-95.37421721428571,29.87573221428571
441,primary_school,NEFF EL,-95.530494,29.701365
442,primary_school,NEW HEIGHTS CHRISTIAN ACADEMY,-95.442522,29.832534
443,primary_school,NORTH POINTE EL,-95.13506,29.604624
444,primary_school,NORTHAMPTON EL,-95.51983113281963,30.09999145
445,primary_school,NOTTINGHAM EL,-95.61179413925126,29.7682851
446,primary_school,OAK FOREST EL,-95.43470596809836,29.828312282454
447,primary_school,OATES EL,-95.25289371717172,29.79387908585858
448,primary_school,ODOM EL,-95.3825014,29.9242384
449,primary_school,OGDEN EL,-95.36456273925876,30.02589065
450,primary_school,OLESON EL,-95.32466064525377,29.90490775
451,primary_school,ORANGE GROVE EL,-95.461796,29.897508
452,primary_school,OSBORNE EL,-95.418493,29.875213
453,primary_school,OUR LADY OF FATIMA CATHOLIC SCHOOL,-95.23810207070707,29.73898263636364
454,primary_school,OUR LADY OF GUADALUPE SCHOOL,-95.34500520452875,29.7592228
455,primary_school,OUR SAVIOR LUTHERAN SCHOOL,-95.3999727,29.8453055
456,primary_school,OUTLEY EL,-95.59827078865729,29.72873995
457,primary_school,PARK LAKES EL,-95.2480659,29.9619668
458,primary_school,PARK PLACE EL,-95.27218517391304,29.68938615217391
459,primary_school,PARKER EL,-95.48216312195122,29.66533132926829
460,primary_school,PARKER EL,-95.403322559838,30.02595620501419
461,primary_school,PATTERSON EL,-95.2427036122449,29.68321381632653
462,primary_school,PEARL M HIRSCH EL,-95.3932987448014,30.05042045
463,primary_school,PECK EL,-95.33495437755101,29.70617703061225
464,primary_school,PETERSEN EL,-95.42434137883322,29.61857322737773
465,primary_school,PILGRIM ACADEMY,-95.4921730621018,29.72831626900482
466,primary_school,PILGRIM LUTHERAN SCHOOL,-95.4779925,29.7638319
467,primary_school,PINE SHADOWS EL,-95.5381734425413,29.8071549
468,primary_school,PINES MONTESSORI SCHOOL,-95.20108709326506,30.05391606991178
469,primary_school,PINEY POINT EL,-95.52098576190475,29.72604966666667
470,primary_school,PLEASANTVILLE EL,-95.27267668025186,29.76401051592941
471,primary_school,POE EL,-95.407028,29.72768
472,primary_school,POMEROY EL,-95.1830283265306,29.69800779591837
473,primary_school,POPE EL,-95.7193315,29.9513652
474,primary_school,PORT HOUSTON EL,-95.283762,29.759667
475,primary_school,PRESBYTERIAN SCHOOL,-95.4521507,29.6520498
476,primary_school,PUGH EL,-95.30730943801771,29.76832630143407
477,primary_school,PYBURN EL,-95.220092,29.762447
478,primary_school,RAYMOND EL,-95.3609428210361,29.9103958
479,primary_school,REAGAN K-8 EDUCATIONAL CTR,-95.45256319565216,29.60607267391304
480,primary_school,RED BLUFF EL,-95.18583202040817,29.70451055102041
481,primary_school,RED EL,-95.45302085714286,29.66623655102041
482,primary_school,REED ACADEMY,-95.36108781171154,29.91221395
483,primary_school,REED EL,-95.52628723872643,29.89389845
484,primary_school,RESURRECTION CATHOLIC SCHOOL,-95.30232132653062,29.77246024489796
485,primary_school,REYNOLDS EL,-95.3761343,29.6509176
486,primary_school,RICE SCH /LA ESCUELA RICE,-95.42057867631102,29.6979205
487,primary_school,RICHEY EL,-95.21507382142858,29.71584753571429
488,primary_school,RIDGECREST EL,-95.49386746078432,29.8098426
489,primary_school,RIVER OAKS ACADEMY,-95.4128024,29.7342681
490,primary_school,RIVER OAKS EL,-95.4186082,29.7273064
491,primary_school,RL FINNEY CHRISTIAN ACADEMEY,-95.355432,29.611605
492,primary_school,ROBERT M BEREN ACADEMY,-95.45616824999999,29.6554812826087
493,primary_school,ROBERTS EL,-95.412735,29.712492
494,primary_school,ROBERTS ROAD EL,-95.81376195577754,30.0242021
495,primary_school,ROBINSON EL,-95.21379351726046,29.78822758299754
496,primary_school,ROBISON EL,-95.68587377579591,29.9719563
497,primary_school,RODERICK R PAIGE EL,-95.337783,29.827313
498,primary_school,ROOSEVELT EL,-95.37391797520752,29.8183084
499,primary_school,ROSEHILL CHRISTIAN SCHOOL,-95.6646589,30.0796754
500,primary_school,ROSEHILL EL,-95.6416109,30.0893624
501,primary_school,ROSS EL,-95.34176102040816,29.80036120408163
502,primary_school,RUCKER EL,-95.2425384925691,29.69398256488152
503,primary_school,RUMMEL CREEK EL,-95.57069047974964,29.7741811
504,primary_school,SALYERS EL,-95.3512693,29.7703635
505,primary_school,SAM HOUSTON EL,-95.153626,29.771497
506,primary_school,SANCHEZ EL,-95.283525,29.702635
507,primary_school,SCARBOROUGH EL,-95.3373359129244,29.871181030413
508,primary_school,SCHOOL AT ST GEORGE PLACE,-95.47279451304198,29.73528430393949
509,primary_school,SCHOOL OF SCIENCE AND TECHNOLOGY ADVANCEMENT,-95.5536739387755,29.72038812244898
510,primary_school,SCHOOL OF SCIENCE AND TECHNOLOGY EXCELLENCE,-95.39899144117646,29.94017736764706
511,primary_school,SCHOOL OF SCIENCE AND TECHNOLOGY HOUSTON,-95.5547253,29.966164
512,primary_school,SCHOOL OF THE WOODS,-95.4850152244898,29.79323859183674
513,primary_school,SCHULTZ EL,-95.54912417670218,30.0941375
514,primary_school,SCROGGINS EL,-95.299035,29.781979
515,primary_school,SECOND BAPTIST SCHOOL,-95.49725389795918,29.75595318367347
516,primary_school,SEGUIN EL,-95.3061171,29.6784598
517,primary_school,SER-NINOS CHARTER EL,-95.48055284848485,29.7194596969697
518,primary_school,SER-NINOS CHARTER EL II,-95.48055284848485,29.7194596969697
519,primary_school,SHADOW FOREST EL,-95.1652802912206,30.0692701
520,primary_school,SHADOW OAKS EL,-95.55465356560228,29.79233935
521,primary_school,SHADOWBRIAR EL,-95.59819755140856,29.7343743943514
522,primary_school,SHADYDALE EL,-95.2844125,29.8488463
523,primary_school,SHEARN EL,-95.43978333333332,29.67667166666667
524,primary_school,SHERMAN EL,-95.35259036006704,29.7794422
525,primary_school,SHERWOOD EL,-95.47205420741136,29.776025
526,primary_school,SHERWOOD FOREST MONTESSORI SCHOOL,-95.579651,29.790441
527,primary_school,SINCLAIR EL,-95.42789714285715,29.79344528571428
528,primary_school,SMALLER SCHOLARS MONTESSORI,-95.60596142857142,29.74987085714286
529,primary_school,SMITH EL,-95.46249930612245,29.83854
530,primary_school,SMITH EL,-95.38071952984996,30.0702612
531,primary_school,SMITH EL,-95.4750146291349,29.86261765
532,primary_school,SMITH EL,-95.57813653241473,29.66263675
533,primary_school,SNEED EL,-95.54390141382186,29.72509665
534,primary_school,SOUTH SHAVER EL,-95.20907606470686,29.68271867820241
535,primary_school,SOUTHAMPTON MONTESSORI SCHOOL,-95.415066,29.72094
536,primary_school,SOUTHMAYD EL,-95.288491,29.710009
537,primary_school,SOUTHWEST SCHOOLS MANGUM EL CAMPUS,-95.4593146,29.8181219
538,primary_school,SPACE CITY PREPARATORY,-95.185948,29.65620068
539,primary_school,SPENCE EL,-95.4332786,29.9461633
540,primary_school,SPRING BAPTIST ACADEMY,-95.423556,30.072019
541,primary_school,SPRING BRANCH ACADEMIC INSTITUTE,-95.60073648056235,29.7760132
542,primary_school,SPRING BRANCH EL,-95.51508752762453,29.80134715
543,primary_school,SPRING SHADOW EL,-95.53282278332073,29.8207277
544,primary_school,ST AMBROSE SCHOOL,-95.46212221291492,29.82962444349473
545,primary_school,ST ANNE CATHOLIC SCHOOL,-95.41212218181819,29.74264727272727
546,primary_school,ST ANNE CATHOLIC SCHOOL,-95.61163936577181,30.08422409731544
547,primary_school,ST AUGUSTINE CATHOLIC SCHOOL,-95.237875,29.678768
548,primary_school,ST CATHERINES MONTESSORI,-95.43224154445761,29.6767289488735
549,primary_school,ST CECILIA CATHOLIC SCHOOL,-95.52991851020408,29.77809781632653
550,primary_school,ST CHRISTOPHER CATHOLIC SCHOOL,-95.27558,29.686825
551,primary_school,ST CLARE OF ASSISI CATHOLIC SCHOOL,-95.11902966985072,29.5917501
552,primary_school,ST EDWARD CATHOLIC SCHOOL,-95.45676899222823,30.08275659465571
553,primary_school,ST ELIZABETH ANN SETON SCHOOL,-95.6449252,29.7965844
554,primary_school,ST FRANCIS DE SALES SCHOOL,-95.527895,29.699916
555,primary_school,ST JEROME CATHOLIC SCHOOL,-95.51026129158139,29.82104928941677
556,primary_school,ST JOSEPH CATHOLIC SCHOOL,-95.00081391275168,29.72455368456376
557,primary_school,ST MARK LUTHERAN SCHOOL,-95.493323172574,29.79718072299127
558,primary_school,ST MARK'S EPISCOPAL SCHOOL,-95.5443545,29.7050343
559,primary_school,ST MARTHA CATHOLIC SCHOOL,-95.20989856214192,30.064667
560,primary_school,ST MARY MAGDALENE SCHOOL,-95.2562030988832,29.99201084605243
561,primary_school,ST MARY OF THE PURIFICATION MONTESSORI SCHOOL,-95.36871580808081,29.71993347474747
562,primary_school,ST PETER THE APOSTLE SCHOOL,-95.36142508163265,29.70272167346939
563,primary_school,ST ROSE OF LIMA CATHOLIC SCHOOL,-95.415797,29.819848
564,primary_school,ST STEPHEN'S EPISCOPAL SCHOOL,-95.404659,29.737821
565,primary_school,ST THERESA CATHOLIC SCHOOL,-95.42946923694718,29.77361806994813
566,primary_school,ST THOMAS EPISCOPAL SCHOOL,-95.464096,29.684874
567,primary_school,ST THOMAS MORE PARISH SCHOOL,-95.4944492269472,29.6692904050625
568,primary_school,ST THOMAS THE APOSTLE EPISCOPAL SCHOOL,-95.0894993,29.5497181
569,primary_school,ST VINCENT DE PAUL CATHOLIC SCHOOL,-95.42754083673469,29.70595636734694
570,primary_school,STEHLIK EL,-95.421666,29.91503
571,primary_school,STEP BY STEP CHRISTIAN SCHOOL,-95.6116403590604,30.08436307718121
572,primary_school,STEPHENS EL,-95.34788563157812,29.90057905
573,primary_school,STEVENS EL,-95.44632855555555,29.826881
574,primary_school,STJOHN PAUL II CATHOLIC SCHOOL,-95.633431,29.760274
575,primary_school,STUCHBERY EL,-95.21849046938776,29.59542881632653
576,primary_school,SUMMERWOOD EL,-95.17613119007098,29.92801635
577,primary_school,SUTTON EL,-95.50071257989072,29.69823696457087
578,primary_school,T H ROGERS SCHOOL,-95.48365018518518,29.75011007407408
579,primary_school,TEAGUE EL,-95.179197,29.640574
580,primary_school,TERRACE EL,-95.55024404032224,29.8196437
581,primary_school,TEXAS CHRISTIAN SCHOOL,-95.7142304,29.8462891
582,primary_school,TEXAS CONNECTIONS ACADEMY AT HOUSTON,-95.3829949,29.7341038
583,primary_school,TEXAS SERENITY ACADEMY - GANO,-95.39694153497828,29.9378668
584,primary_school,THE AWTY INTERNATIONAL SCHOOL,-95.45941434693877,29.78726248979592
585,primary_school,THE BANFF SCHOOL,-95.5164144,29.9414297
586,primary_school,THE BRANCH SCHOOL,-95.579469,29.791489
587,primary_school,THE BRIARWOOD SCHOOL,-95.59658135714285,29.74757278571429
588,primary_school,THE CONNECTION SCHOOL OF HOUSTON,-95.70383914804832,29.97072587364212
589,primary_school,THE COVENANT PREPARATORY SCHOOL,-95.2289756122449,30.02817206122449
590,primary_school,THE CROSSROADS SCHOOL,-95.481504,29.734356
591,primary_school,THE FAY SCHOOL,-95.45930526278045,29.7665521
592,primary_school,THE GALLOWAY SCHOOL,-95.163584,29.516197
593,primary_school,THE HARRIS SCHOOL,-95.49792912571256,29.7130952605877
594,primary_school,THE IMANI SCHOOL,-95.4651759,29.6202058
595,primary_school,THE JOY SCHOOL,-95.388116,29.730146
596,primary_school,THE KIPLING SCHOOL,-95.40906190000001,29.7677483
597,primary_school,THE MONARCH SCHOOL,-95.53679647674419,29.82282630232558
598,primary_school,THE OAKS ADVENTIST CHRISTIAN SCHOOL,-95.6732211,30.0243099
599,primary_school,THE POST OAK SCHOOL,-95.455736,29.713931
600,primary_school,THE RHODES SCHOOL - HUMBLE,-95.26249123850207,30.00224264618387
601,primary_school,THE RHODES SCHOOL - NORTHSHORE,-95.262272,29.792054
602,primary_school,THE RHODES SCHOOL - NW,-95.473509,29.861235
603,primary_school,THE RHODES SCHOOL - SOUTHEAST,-95.11339783663709,29.79897780617269
604,primary_school,THE VARNETT SCHOOL SOUTHEAST,-95.46690070198244,29.65710199850569
605,primary_school,THE VILLAGE SCHOOL,-95.61837640578744,29.74729849799714
606,primary_school,THOMPSON EL,-95.36322863265306,29.70589326530612
607,primary_school,THOMPSON EL,-95.40172515201762,29.9222364
608,primary_school,THORNWOOD EL,-95.60073648056235,29.7760132
609,primary_school,TICE EL,-95.262272,29.792054
610,primary_school,TIJERINA EL,-95.310629,29.740699
611,primary_school,TIMBER CREEK EL,-95.5125564,30.141778
612,primary_school,TIPPS EL,-95.668459,29.8335759
613,primary_school,TOMBALL EL,-95.6221243,30.0994016
614,primary_school,TORAH DAY SCHOOL,-95.508582,29.661811
615,primary_school,TRAFTON ACADEMY,-95.45700474310415,29.6680471
616,primary_school,TRAVIS EL,-95.37474296628884,29.78881985
617,primary_school,TREASURE FOREST EL,-95.4798147923826,29.8053379
618,primary_school,TRINITY EPISCOPAL SCHOOL,-94.3748361,32.5275319
619,primary_school,TURNER EL,-95.1674962979798,29.64715400505051
620,primary_school,TWAIN EL,-95.43722159060404,29.69885856375839
621,primary_school,TWO DIMENSIONS PREPARATORY ACADEMY,-95.47892169387755,29.96210665306123
622,primary_school,VALLEY OAKS EL,-95.49437099762335,29.7957234
623,primary_school,VALLEY WEST EL,-95.52800464567,29.66442794228654
624,primary_school,VERITAS CHRISTIAN ACADEMY,-95.47255683333333,29.70272725
625,primary_school,VIOLA COBB EL,-95.1385389,29.7770024
626,primary_school,WAINWRIGHT EL,-95.46908977586207,29.82228144827586
627,primary_school,WALLER H S,-95.9108751,30.1281421
628,primary_school,WEDGEWOOD EL,-95.18194343434344,29.52727993939394
629,primary_school,WELLS EL,-95.739471,29.991307
630,primary_school,WESLEY ACADEMY,-95.55575895321158,29.7232074
631,primary_school,WESLEY EL,-95.421087,29.863006
632,primary_school,WEST UNIVERSITY EL,-95.403487,29.7123693
633,primary_school,WESTBURY CHRISTIAN SCHOOL,-95.4999475,29.7172678
634,primary_school,WESTERN ACADEMY,-95.53604678345684,29.79685089591302
635,primary_school,WESTSIDE MONTESSORI SCHOOL,-95.62867717066587,29.75581058903427
636,primary_school,WESTVIEW SCHOOL,-95.5669259637429,29.8137901902686
637,primary_school,WESTWOOD EL,-95.55764544229874,29.8103157
638,primary_school,WHARTON K-8 DUAL LANGUAGE ACADEMY,-95.39069959091165,29.75410885
639,primary_school,WHIDBY EL,-95.37510900699624,29.68208455
640,primary_school,WHITE E EL,-95.541998,29.696547
641,primary_school,WILCHESTER EL,-95.58050974931339,29.78229485
642,primary_school,WILLBERN EL,-95.56130545529864,29.92186045
643,primary_school,WILLIAMS ELEMENTARY,-95.22800198387097,29.68780217741935
644,primary_school,WILSON EL,-95.46807718431874,29.9178098
645,primary_school,WILSON EL,-95.7142304,29.8462891
646,primary_school,WILSON MONTESSORI,-95.398677,29.747743
647,primary_school,WINDSOR VILLAGE EL,-95.46980508527044,29.61691942635217
648,primary_school,WOODLAND ACRES EL,-94.9337293,29.8038074
649,primary_school,WOODLAND HILLS EL,-95.21346399222405,30.0586604
650,primary_school,WOODSON SCHOOL,-95.36539169824911,29.64306364437567
651,primary_school,WOODVIEW EL,-95.53295063958996,29.7903265
652,primary_school,WORSHAM EL,-95.34100913177457,29.88557215
653,primary_school,YEAGER EL,-95.5765044,30.0567316
654,primary_school,YELLOWSTONE ACADEMY,-95.356508,29.738111
655,primary_school,YESHIVA TORAT EMET,-95.5109898367347,29.65538289795918
656,primary_school,YORKSHIRE ACADEMY,-95.592952,29.770098
657,primary_school,YOUNG EL,-95.19843914285715,29.64803697857143
658,primary_school,YOUNG SCHOLARS ACADEMY FOR EXCELLENCE,-95.37122955759762,29.7545997
659,primary_school,ZELMA HUTSELL EL,-95.8142688002614,29.80249905
660,primary_school,ZWINK EL,-95.48735050628378,30.08635225
661,supermarket,99 Cent Only Store,-95.29570221756127,29.71821310904264
662,supermarket,99 Ranch Market,-95.59953104553409,29.58862594582973
663,supermarket,A-1 Supermarket,-95.26562329356636,29.95687205715071
664,supermarket,ALDI,-95.74227900578298,29.66408703520455
665,supermarket,African Market,-95.68245741257182,29.85357639454258
666,supermarket,Al-Ahad Meat and Grocers,-95.70463350787364,29.83226099964181
667,supermarket,Aldi,-95.45195719958363,30.07109369831659
668,supermarket,Aldi,-95.40976908366301,29.82295309146359
669,supermarket,Aldi,-95.68464660970662,29.90455038424608
670,supermarket,Aldi,-95.48590484144354,29.99367647724891
671,supermarket,Aldi,-95.58269924728737,29.6464766334214
672,supermarket,Aldi,-95.64299240571907,29.71803768283074
673,supermarket,Aldi,-95.48579146000293,29.91609617505107
674,supermarket,Aldi,-95.1737837363252,29.99687684780793
675,supermarket,Aldi,-95.7182512022405,29.85795272187979
676,supermarket,Aldi,-95.09753837083363,29.6636796135787
677,supermarket,Aldi,-95.39882267232075,29.55505299500529
678,supermarket,Aldi,-95.36334554197302,29.70136178478309
679,supermarket,Aldi,-95.5015416661288,29.689481721883
680,supermarket,Aldi,-95.64655273637409,29.8616364966701
681,supermarket,Aldi Market,-95.54761556079066,29.543042253436
682,supermarket,Aldi Nord,-94.97935109592777,29.78348788493169
683,supermarket,Arlan's Market,-95.05940248485325,29.5673170321693
684,supermarket,Brookshire Brothers,-94.88468031847525,30.04620645872543
685,supermarket,Brookshire Brothers,-95.8098504554821,29.80033013873947
686,supermarket,Central Market - H-E-B,-95.44405451254647,29.74103587638599
687,supermarket,Cà Mau Food Market,-95.70027130678675,29.88098488957677
688,supermarket,Desi Grocers,-95.4787916598084,29.95980986590051
689,supermarket,Dollar Store,-94.94566071763697,29.48590324522631
690,supermarket,Dong Khanh Market,-95.64839002207816,29.83561699703288
691,supermarket,El Ahorra Supermarket,-95.48347597033495,29.6988308193589
692,supermarket,El Ahorro,-95.52323615464393,29.8225863954113
693,supermarket,El Ahorro Supermarket,-95.30431916562986,29.73448878199551
694,supermarket,El Ahorro Supermarket,-95.38570268813287,29.86064058293776
695,supermarket,El Rancho,-95.46541154252118,29.82068557382549
696,supermarket,Fiesta,-95.2881601155398,29.67197981027812
697,supermarket,Fiesta,-95.35921213347018,29.78145337323308
698,supermarket,Fiesta,-95.49134095598535,29.70645012206518
699,supermarket,Fiesta,-95.328441010271,29.69334281525013
700,supermarket,Fiesta,-95.53003095960405,29.67232882635546
701,supermarket,Fiesta,-95.36698061876868,29.79736588323984
702,supermarket,Fiesta,-95.41511128821021,29.690220518814
703,supermarket,Fiesta,-95.72201920136543,29.87816439089796
704,supermarket,Fiesta,-95.78977949920682,29.56127114280167
705,supermarket,Fiesta,-95.40438968083936,29.91615477224016
706,supermarket,Fiesta,-95.38527358931945,29.83670058781689
707,supermarket,Fiesta,-95.33473901506366,29.86349080261189
708,supermarket,Fiesta,-95.63885996943348,29.70320408172014
709,supermarket,Fiesta Mart,-95.31082924312646,29.73076304297978
710,supermarket,Fiesta Mart,-95.74908879883915,29.78096801160545
711,supermarket,Fiesta Mart,-95.64466832297246,29.83686059665213
712,supermarket,Fiesta Mart Supermarket,-95.5253444641036,29.59739134154711
713,supermarket,Food Fair Supermarket,-95.38834717890684,30.04869124466393
714,supermarket,Food Town,-94.96546554852799,29.76039702521542
715,supermarket,Food Town,-95.50765896524902,29.67401782525511
716,supermarket,Food Town,-95.64882382005553,29.87798178842007
717,supermarket,Food Town,-95.12463156310585,29.68108451090608
718,supermarket,Food Town,-95.33012027364938,29.5611423434617
719,supermarket,Food Town,-95.40611498243005,29.8711737814842
720,supermarket,Food Town,-95.38341495531871,29.86952505704382
721,supermarket,Food Town,-95.4612905761691,29.94042699024714
722,supermarket,Food Town,-94.9969319589305,29.77162937896702
723,supermarket,Food Town,-95.14011346442567,29.56023093631775
724,supermarket,Food Town,-95.21292731896533,30.15594441670362
725,supermarket,Foodarama,-95.46488201070501,29.66235943120113
726,supermarket,Foodarama,-95.49132796882647,29.68754882193376
727,supermarket,Foodarama,-95.43130401408186,29.80214835545134
728,supermarket,Foodarama,-95.46632457931875,29.59457444014716
729,supermarket,Foodarama,-95.5267124644105,29.58241974466209
730,supermarket,Fortune One Foods,-95.41590268302768,29.80208639593945
731,supermarket,H-E-B,-95.1835908602376,30.05309669765999
732,supermarket,H-E-B,-95.1269324497995,29.60630470138143
733,supermarket,H-E-B,-95.2649714554758,29.55819756989552
734,supermarket,H-E-B,-95.25174869702532,30.06859329586284
735,supermarket,H-E-B,-94.85000866728443,29.82750786648482
736,supermarket,H-E-B,-95.71340363332935,29.65995291607356
737,supermarket,H-E-B,-95.64765479473814,29.84732947362172
738,supermarket,H-E-B,-95.50188141377103,30.07181434590883
739,supermarket,H-E-B,-95.48515179172315,29.74795112636489
740,supermarket,H-E-B,-95.72522981332618,29.92709404206262
741,supermarket,H-E-B,-95.38752641640086,30.10770585562326
742,supermarket,H-E-B,-95.74755844738515,29.55170409734384
743,supermarket,H-E-B,-95.84840026926705,29.71980192644133
744,supermarket,H-E-B,-94.97737066790184,29.79552007538872
745,supermarket,H-E-B,-95.64593173483884,29.60794821043147
746,supermarket,H-E-B,-95.52738332951742,30.02238572284487
747,supermarket,H-E-B,-95.6390557758621,30.00296192766806
748,supermarket,H-E-B,-95.81599539459245,29.69572560824607
749,supermarket,H-E-B,-95.37683900695917,29.7139417316601
750,supermarket,H-E-B,-95.03876795083467,29.50564797922083
751,supermarket,H-E-B,-95.5769469374023,30.05375399819263
752,supermarket,H-E-B,-95.09676669588522,29.66701289286644
753,supermarket,H-E-B,-95.46411005374866,29.68845537382931
754,supermarket,H-E-B,-95.58604452859743,29.91100056153892
755,supermarket,H-E-B,-95.11780380539616,29.55470113171574
756,supermarket,H-E-B,-95.57611085729518,29.99534546603343
757,supermarket,H-E-B,-95.53649348690631,29.53677281135104
758,supermarket,H-E-B,-95.42716957948939,29.72706739467357
759,supermarket,H-E-B,-95.6852597366885,29.56500852553673
760,supermarket,H-E-B,-95.716734706718,29.78928250880809
761,supermarket,H-E-B,-95.44575325356425,30.12760129561239
762,supermarket,H-E-B,-95.16446739755699,30.0004226527614
763,supermarket,H-E-B,-95.40277033324473,29.73811673458476
764,supermarket,H-E-B,-95.19699648571495,29.92303615071119
765,supermarket,H-E-B,-95.53247980584702,29.78764579186088
766,supermarket,H-E-B,-95.40885518459625,29.80735609462169
767,supermarket,H-E-B,-95.54737852052432,29.82140439047704
768,supermarket,H-E-B,-95.46675787351484,30.16362689503139
769,supermarket,H-E-B,-95.39666318944201,29.76879670209624
770,supermarket,H-E-B,-95.58725466619248,29.7351376224481
771,supermarket,H-E-B,-95.29488859164441,29.69846755306694
772,supermarket,H-E-B,-95.1909118207661,29.50543395730574
773,supermarket,H-E-B,-95.75044710256685,29.75697641853879
774,supermarket,H-E-B,-95.64163360961135,29.70577079028983
775,supermarket,H-E-B,-95.25011832538166,29.60175165743675
776,supermarket,H-E-B,-95.6292403144294,30.08862880193768
777,supermarket,H-E-B,-95.44993236621303,30.0686831127364
778,supermarket,H-E-B,-95.39034470530692,29.55927244685538
779,supermarket,H-E-B,-95.77588938705321,29.71277476741129
780,supermarket,H-E-B,-95.46979405545602,29.70737347814769
781,supermarket,H-E-B,-95.58264399528854,29.57855866532622
782,supermarket,H-E-B,-95.14457258041192,29.6486476302515
783,supermarket,H-E-B,-95.67335326718056,29.95751333908964
784,supermarket,H-E-B,-95.54947840623653,30.14442969982788
785,supermarket,H-E-B,-95.55981511616184,29.69106740952715
786,supermarket,H-E-B,-95.82245322448162,29.7733592476569
787,supermarket,H-E-B,-95.74444271343927,29.99250045344857
788,supermarket,Harvest Natural Market,-95.79829788765979,29.75049081948876
789,supermarket,Hong Kong Food Market,-95.57739104621432,29.70136072201662
790,supermarket,Hong Kong Market,-95.21336844448312,29.58633923338071
791,supermarket,Hubbell & Hudson Market,-95.45882775565715,30.16122282424129
792,supermarket,Joe V's,-94.9751688410276,29.76045825053063
793,supermarket,Joe V's,-95.48371016434791,29.83162259221628
794,supermarket,Joe V's Smart Shop,-95.47756327586012,29.60788253779422
795,supermarket,Jusgo,-95.54687965381213,29.70584642006722
796,supermarket,Jusgo Supermarket,-95.60030124532157,29.58898594578184
797,supermarket,Kim Hung Market,-95.35523926286578,29.75054949242768
798,supermarket,Kroger,-95.39186129182178,29.7429825072187
799,supermarket,Kroger,-95.81002169828926,29.7366872226986
800,supermarket,Kroger,-95.55270293379458,30.11459283699453
801,supermarket,Kroger,-95.59942963747562,29.77113680851085
802,supermarket,Kroger,-95.12476796843822,29.55858783614575
803,supermarket,Kroger,-95.58429845104187,29.5516894528879
804,supermarket,Kroger,-95.34893251685624,29.56054543921199
805,supermarket,Kroger,-95.48643686521164,29.79681889941868
806,supermarket,Kroger,-95.23652841195305,30.13327697314656
807,supermarket,Kroger,-95.40045148687311,29.8045674949058
808,supermarket,Kroger,-95.12056426867319,29.57797063200892
809,supermarket,Kroger,-95.4111994847894,29.78962669832791
810,supermarket,Kroger,-95.18712452970743,30.06667363401052
