osmid,from_
30487231,30487231.0
30488501,30488501.0
249788905,249788905.0
249788721,249788721.0
5182532482,5182532482.0
251388339,251388339.0
5149345821,5149345821.0
1150191557,1150191557.0
249789464,249789464.0
251518607,251518607.0
251518418,251518418.0
1173032772,1173032772.0
4920133524,4920133524.0
1173033026,1173033026.0
1181862035,1181862035.0
6517804682,6517804682.0
1181861985,1181861985.0
1181679748,1181679748.0
100329910,100329910.0
6852965268,6852965268.0
1181859022,1181859022.0
100329590,100329590.0
1181859112,1181859112.0
4577986981,4577986981.0
1181679724,1181679724.0
1181679725,1181679725.0
1181859056,1181859056.0
1181858930,1181858930.0
1181679745,1181679745.0
1181679784,1181679784.0
1181679812,1181679812.0
1181679817,1181679817.0
4577986982,4577986982.0
6852965266,6852965266.0
1181679771,1181679771.0
4577986974,4577986974.0
1601882587,1601882587.0
5415565208,5415565208.0
260036663,260036663.0
297831412,297831412.0
260036663,260036663.0
5415565243,5415565243.0
4666751878,4666751878.0
7581547437,7581547437.0
6106616949,6106616949.0
249804226,249804226.0
6329859256,6329859256.0
104526655,104526655.0
6106680774,6106680774.0
6106680730,6106680730.0
6106680732,6106680732.0
6106680736,6106680736.0
6106680729,6106680729.0
6106680732,6106680732.0
6106680731,6106680731.0
250052184,250052184.0
5710452074,5710452074.0
6106680742,6106680742.0
6106680744,6106680744.0
6106680747,6106680747.0
6106680914,6106680914.0
6106680911,6106680911.0
6106680753,6106680753.0
4438833522,4438833522.0
298295496,298295496.0
6106680769,6106680769.0
104528387,104528387.0
5710452056,5710452056.0
6106680769,6106680769.0
1182573134,1182573134.0
6106680773,6106680773.0
6106680773,6106680773.0
6106680895,6106680895.0
6106680776,6106680776.0
1184617559,1184617559.0
6106680781,6106680781.0
6106680784,6106680784.0
1184617559,1184617559.0
6106680776,6106680776.0
6106680777,6106680777.0
6106680780,6106680780.0
6106680777,6106680777.0
7437585865,7437585865.0
1184987455,1184987455.0
1182057022,1182057022.0
1852345912,1852345912.0
1852345882,1852345882.0
1852345912,1852345912.0
1852345918,1852345918.0
6106680887,6106680887.0
5325185133,5325185133.0
31943463,31943463.0
249804239,249804239.0
6106680889,6106680889.0
915267573,915267573.0
6106680898,6106680898.0
6106680889,6106680889.0
1182573140,1182573140.0
104525626,104525626.0
6106680895,6106680895.0
6106680898,6106680898.0
6103823603,6103823603.0
104570048,104570048.0
6106680919,6106680919.0
6106680922,6106680922.0
6106680919,6106680919.0
6106680914,6106680914.0
1182073893,1182073893.0
6106680920,6106680920.0
6106680920,6106680920.0
6106680922,6106680922.0
100306698,100306698.0
1184861952,1184861952.0
100325561,100325561.0
100306711,100306711.0
100325828,100325828.0
100306712,100306712.0
4680902907,4680902907.0
4680906617,4680906617.0
4680906519,4680906519.0
5224304453,5224304453.0
104528984,104528984.0
6102224769,6102224769.0
6102224768,6102224768.0
6102224770,6102224770.0
5706783685,5706783685.0
6101964714,6101964714.0
6101962748,6101962748.0
6101964717,6101964717.0
6101962750,6101962750.0
5706783636,5706783636.0
5706783637,5706783637.0
104524387,104524387.0
4679226450,4679226450.0
6101962751,6101962751.0
6573602205,6573602205.0
6101962752,6101962752.0
6101962752,6101962752.0
6101962753,6101962753.0
6573602226,6573602226.0
7365883228,7365883228.0
104524384,104524384.0
104528983,104528983.0
6101962767,6101962767.0
6101962775,6101962775.0
6101962768,6101962768.0
104528984,104528984.0
104526654,104526654.0
6101962770,6101962770.0
4680902922,4680902922.0
5463341256,5463341256.0
6101962777,6101962777.0
104528385,104528385.0
104528984,104528984.0
6101962778,6101962778.0
6101962779,6101962779.0
6101962783,6101962783.0
6101962783,6101962783.0
6101962784,6101962784.0
6101964686,6101964686.0
1184617541,1184617541.0
6101964687,6101964687.0
4188573989,4188573989.0
4089099028,4089099028.0
6112244846,6112244846.0
2350198422,2350198422.0
6112104194,6112104194.0
5463341247,5463341247.0
4680906606,4680906606.0
4680902961,4680902961.0
5421582813,5421582813.0
6643195735,6643195735.0
7089984284,7089984284.0
4457583291,4457583291.0
5421582795,5421582795.0
927565941,927565941.0
251524461,251524461.0
6106813319,6106813319.0
251524244,251524244.0
6106813308,6106813308.0
2631627261,2631627261.0
6106813333,6106813333.0
4037579903,4037579903.0
4037579905,4037579905.0
4037579909,4037579909.0
6103364128,6103364128.0
1171249825,1171249825.0
362888484,362888484.0
301947756,301947756.0
5710452055,5710452055.0
104536629,104536629.0
5710452056,5710452056.0
104526661,104526661.0
5710452071,5710452071.0
104565962,104565962.0
5710452075,5710452075.0
250051898,250051898.0
1185754048,1185754048.0
301947756,301947756.0
301726569,301726569.0
5317891473,5317891473.0
104524394,104524394.0
2241670519,2241670519.0
2241670521,2241670521.0
2241670521,2241670521.0
4680902994,4680902994.0
4680902987,4680902987.0
4680903000,4680903000.0
5463341224,5463341224.0
4680902981,4680902981.0
4680906599,4680906599.0
7196415633,7196415633.0
31104905,31104905.0
7196415646,7196415646.0
7662159845,7662159845.0
6101964685,6101964685.0
6101964687,6101964687.0
1182204408,1182204408.0
6101964701,6101964701.0
6101964704,6101964704.0
104528984,104528984.0
6101964708,6101964708.0
104528983,104528983.0
6101964710,6101964710.0
6101964706,6101964706.0
6101964708,6101964708.0
104528983,104528983.0
104533554,104533554.0
6101964714,6101964714.0
104524388,104524388.0
104532143,104532143.0
5706783685,5706783685.0
107987543,107987543.0
5706783641,5706783641.0
5706783632,5706783632.0
5706783627,5706783627.0
1184617825,1184617825.0
5706783649,5706783649.0
5706783644,5706783644.0
923900813,923900813.0
4591967189,4591967189.0
667220569,667220569.0
30488240,30488240.0
30489105,30489105.0
7540434794,7540434794.0
7540434793,7540434793.0
1526372468,1526372468.0
1526372417,1526372417.0
1526372442,1526372442.0
30488238,30488238.0
1526372442,1526372442.0
30488237,30488237.0
1526372468,1526372468.0
7253771732,7253771732.0
30488406,30488406.0
1526372468,1526372468.0
7555444748,7555444748.0
5553571419,5553571419.0
7555444737,7555444737.0
7555444737,7555444737.0
5553559882,5553559882.0
6104786685,6104786685.0
5553559879,5553559879.0
5553559881,5553559881.0
1173061464,1173061464.0
5553559894,5553559894.0
1173147483,1173147483.0
7555444736,7555444736.0
5553559884,5553559884.0
7555444734,7555444734.0
7555444734,7555444734.0
5553559896,5553559896.0
7555444731,7555444731.0
7555444736,7555444736.0
5859128494,5859128494.0
5553559905,5553559905.0
1173061543,1173061543.0
7555444730,7555444730.0
5553559905,5553559905.0
6104786717,6104786717.0
7188958831,7188958831.0
4609718563,4609718563.0
3396250246,3396250246.0
182786762,182786762.0
182785537,182785537.0
7473033530,7473033530.0
1181836082,1181836082.0
1181723242,1181723242.0
1181836094,1181836094.0
100318073,100318073.0
6853007805,6853007805.0
182699065,182699065.0
1181815250,1181815250.0
1181815139,1181815139.0
182784774,182784774.0
1181711127,1181711127.0
182788358,182788358.0
100319384,100319384.0
104536666,104536666.0
5785426395,5785426395.0
1128888261,1128888261.0
1128888261,1128888261.0
307549890,307549890.0
4881039461,4881039461.0
1279906631,1279906631.0
6872435564,6872435564.0
1185716786,1185716786.0
6874310922,6874310922.0
1185716808,1185716808.0
1185716812,1185716812.0
6872435564,6872435564.0
249789766,249789766.0
5017344814,5017344814.0
6112232147,6112232147.0
4766754265,4766754265.0
6112232147,6112232147.0
297881647,297881647.0
297882361,297882361.0
297881767,297881767.0
297882362,297882362.0
5706783624,5706783624.0
5706783626,5706783626.0
104524387,104524387.0
5706783630,5706783630.0
5706783629,5706783629.0
104524384,104524384.0
5706783630,5706783630.0
5706783629,5706783629.0
5706783632,5706783632.0
5706783637,5706783637.0
5706783677,5706783677.0
5706783635,5706783635.0
5706783640,5706783640.0
5706783639,5706783639.0
5706783636,5706783636.0
5706783663,5706783663.0
5706783639,5706783639.0
5706783640,5706783640.0
5706783642,5706783642.0
5706783640,5706783640.0
5706783644,5706783644.0
5706783643,5706783643.0
5706783677,5706783677.0
3718431353,3718431353.0
5706783648,5706783648.0
5706783646,5706783646.0
5706783652,5706783652.0
3718431353,3718431353.0
5706783648,5706783648.0
5706783648,5706783648.0
5706783656,5706783656.0
5706783654,5706783654.0
5706783654,5706783654.0
5706783658,5706783658.0
5706783660,5706783660.0
5706783658,5706783658.0
5706783660,5706783660.0
5706783661,5706783661.0
1182573127,1182573127.0
5706783663,5706783663.0
5706783676,5706783676.0
5706783677,5706783677.0
2436186649,2436186649.0
5706783685,5706783685.0
5706783690,5706783690.0
104532143,104532143.0
2247292961,2247292961.0
5554101418,5554101418.0
6573602234,6573602234.0
7202888874,7202888874.0
251372601,251372601.0
251372491,251372491.0
7213719860,7213719860.0
6170127655,6170127655.0
6170071721,6170071721.0
6170127655,6170127655.0
7213719778,7213719778.0
4353240975,4353240975.0
4353240978,4353240978.0
7213719778,7213719778.0
7213719755,7213719755.0
6387444380,6387444380.0
4047417921,4047417921.0
4353240960,4353240960.0
7213719790,7213719790.0
6629925094,6629925094.0
5684407242,5684407242.0
1182096566,1182096566.0
7213719822,7213719822.0
6874310922,6874310922.0
1185718542,1185718542.0
1185718555,1185718555.0
6874310923,6874310923.0
1173032799,1173032799.0
1173135678,1173135678.0
251388594,251388594.0
251388333,251388333.0
251388337,251388337.0
1173135692,1173135692.0
5797130488,5797130488.0
2244518236,2244518236.0
4666226747,4666226747.0
2241670414,2241670414.0
2241670506,2241670506.0
2241670481,2241670481.0
104524392,104524392.0
2241670506,2241670506.0
104524394,104524394.0
2241670566,2241670566.0
2241670530,2241670530.0
104524400,104524400.0
104524398,104524398.0
2241670649,2241670649.0
104524402,104524402.0
104524400,104524400.0
2241670649,2241670649.0
6101594712,6101594712.0
104524402,104524402.0
2241670667,2241670667.0
6101594710,6101594710.0
6101594708,6101594708.0
6101594712,6101594712.0
6185392370,6185392370.0
2244518286,2244518286.0
4666272565,4666272565.0
2244518289,2244518289.0
2244518301,2244518301.0
104524404,104524404.0
4666272565,4666272565.0
104525626,104525626.0
104528387,104528387.0
104524408,104524408.0
1183155756,1183155756.0
1183156879,1183156879.0
1183157744,1183157744.0
5785712482,5785712482.0
104524410,104524410.0
104524408,104524408.0
1183157744,1183157744.0
104524410,104524410.0
5785712285,5785712285.0
104524412,104524412.0
1182573124,1182573124.0
104525630,104525630.0
1182573134,1182573134.0
1182573127,1182573127.0
1182573140,1182573140.0
5552196721,5552196721.0
1184957904,1184957904.0
1184957757,1184957757.0
7726212140,7726212140.0
251383142,251383142.0
1190700267,1190700267.0
104543124,104543124.0
297882117,297882117.0
297881882,297881882.0
297882119,297882119.0
1182181108,1182181108.0
1182181146,1182181146.0
6517799843,6517799843.0
1182181354,1182181354.0
1182181214,1182181214.0
6517798218,6517798218.0
1182181311,1182181311.0
1182181354,1182181354.0
6853021856,6853021856.0
2427889534,2427889534.0
252538762,252538762.0
2427875211,2427875211.0
2427875216,2427875216.0
6517798218,6517798218.0
297881698,297881698.0
2438244850,2438244850.0
297881767,297881767.0
6517799842,6517799842.0
1182181361,1182181361.0
1182181361,1182181361.0
6853021851,6853021851.0
6517799843,6517799843.0
30324163,30324163.0
4457583205,4457583205.0
4457583196,4457583196.0
5153408711,5153408711.0
7271316666,7271316666.0
2350198422,2350198422.0
297881644,297881644.0
297882361,297882361.0
297882138,297882138.0
6958663050,6958663050.0
6958663114,6958663114.0
6958663047,6958663047.0
297881647,297881647.0
297881395,297881395.0
297883603,297883603.0
1603316381,1603316381.0
5463286808,5463286808.0
7271316664,7271316664.0
7271316666,7271316666.0
5859129466,5859129466.0
4605390018,4605390018.0
4605389986,4605389986.0
5797130513,5797130513.0
4605389974,4605389974.0
4605390018,4605390018.0
5797130493,5797130493.0
4605390037,4605390037.0
5797130545,5797130545.0
5367658206,5367658206.0
305588172,305588172.0
4605390037,4605390037.0
4605390043,4605390043.0
6549057032,6549057032.0
6549057059,6549057059.0
6549057058,6549057058.0
6549057071,6549057071.0
6549057072,6549057072.0
100314670,100314670.0
667220626,667220626.0
6549057074,6549057074.0
249787926,249787926.0
249787917,249787917.0
249787917,249787917.0
6852965256,6852965256.0
100314681,100314681.0
100324250,100324250.0
100314683,100314683.0
1181843431,1181843431.0
1181843433,1181843433.0
4437028855,4437028855.0
1181843431,1181843431.0
2141018369,2141018369.0
1173033460,1173033460.0
6112587668,6112587668.0
6112587676,6112587676.0
1173582234,1173582234.0
1173582234,1173582234.0
2141018421,2141018421.0
5900051411,5900051411.0
4047417458,4047417458.0
4047417458,4047417458.0
268022525,268022525.0
4047417461,4047417461.0
297884262,297884262.0
1086803434,1086803434.0
4047417461,4047417461.0
4047417463,4047417463.0
6946138762,6946138762.0
6946138759,6946138759.0
6946138759,6946138759.0
6982127702,6982127702.0
1086803434,1086803434.0
6982127707,6982127707.0
5155009642,5155009642.0
5155009631,5155009631.0
5155009463,5155009463.0
104560083,104560083.0
104560085,104560085.0
5785712264,5785712264.0
31246992,31246992.0
31246993,31246993.0
1706770279,1706770279.0
1171698229,1171698229.0
4047417919,4047417919.0
4047417926,4047417926.0
4047417923,4047417923.0
4047417924,4047417924.0
1171698253,1171698253.0
251524246,251524246.0
4047417927,4047417927.0
4047417924,4047417924.0
6946138716,6946138716.0
4047417923,4047417923.0
4047417926,4047417926.0
4047417927,4047417927.0
4047417926,4047417926.0
251524246,251524246.0
6112244848,6112244848.0
2631627263,2631627263.0
2631627263,2631627263.0
6112244848,6112244848.0
4423383200,4423383200.0
6872585068,6872585068.0
250052183,250052183.0
250052403,250052403.0
250052195,250052195.0
1190753076,1190753076.0
250052403,250052403.0
250051902,250051902.0
1181843614,1181843614.0
7416661860,7416661860.0
7729788833,7729788833.0
7668807148,7668807148.0
305589221,305589221.0
5367658200,5367658200.0
5155009829,5155009829.0
4826380203,4826380203.0
6113376288,6113376288.0
6958663185,6958663185.0
250052413,250052413.0
250052414,250052414.0
250052754,250052754.0
1190753084,1190753084.0
1193865338,1193865338.0
250052755,250052755.0
1182470512,1182470512.0
1182470515,1182470515.0
5367658200,5367658200.0
5381637440,5381637440.0
5367658235,5367658235.0
2128789710,2128789710.0
2437986657,2437986657.0
1193856760,1193856760.0
2437986660,2437986660.0
2437986660,2437986660.0
2437986661,2437986661.0
2437986661,2437986661.0
2437986665,2437986665.0
2437986662,2437986662.0
2437986662,2437986662.0
5325185133,5325185133.0
31943281,31943281.0
4588025409,4588025409.0
1171700091,1171700091.0
104528383,104528383.0
104524387,104524387.0
182893161,182893161.0
6185393580,6185393580.0
30488404,30488404.0
7253771732,7253771732.0
7581547449,7581547449.0
182893230,182893230.0
6520429925,6520429925.0
30487985,30487985.0
7581577530,7581577530.0
7581577533,7581577533.0
4826380965,4826380965.0
7581577511,7581577511.0
7581577510,7581577510.0
6185393526,6185393526.0
182699067,182699067.0
1182096431,1182096431.0
1182099918,1182099918.0
1182099911,1182099911.0
1182096491,1182096491.0
6103626424,6103626424.0
5421582789,5421582789.0
5873253525,5873253525.0
4457583224,4457583224.0
4457583242,4457583242.0
5873253528,5873253528.0
7684045615,7684045615.0
5767008363,5767008363.0
6185392371,6185392371.0
6185393552,6185393552.0
6105122325,6105122325.0
251382131,251382131.0
4132486656,4132486656.0
6101586354,6101586354.0
6101586355,6101586355.0
6101586355,6101586355.0
6852965245,6852965245.0
100323643,100323643.0
5483449965,5483449965.0
312425826,312425826.0
6103941148,6103941148.0
297881446,297881446.0
297881395,297881395.0
6103941151,6103941151.0
297881445,297881445.0
297883694,297883694.0
4881039460,4881039460.0
1150252206,1150252206.0
1150252206,1150252206.0
1279906618,1279906618.0
100319384,100319384.0
2128789710,2128789710.0
250044761,250044761.0
257908848,257908848.0
1182056867,1182056867.0
1182057389,1182057389.0
1182056715,1182056715.0
31943007,31943007.0
1182057338,1182057338.0
1726152084,1726152084.0
1182057022,1182057022.0
1182056963,1182056963.0
1182056809,1182056809.0
5029753247,5029753247.0
1182056831,1182056831.0
1182056743,1182056743.0
251387690,251387690.0
986935425,986935425.0
1182057389,1182057389.0
5029753248,5029753248.0
1182057065,1182057065.0
5029753247,5029753247.0
1185013846,1185013846.0
986935425,986935425.0
5029753248,5029753248.0
1182057389,1182057389.0
251386157,251386157.0
4641638331,4641638331.0
5463341303,5463341303.0
3718431340,3718431340.0
5463341307,5463341307.0
3718431342,3718431342.0
5998752400,5998752400.0
3718431348,3718431348.0
104524388,104524388.0
3718431344,3718431344.0
1184617936,1184617936.0
3718431348,3718431348.0
2436186649,2436186649.0
1184617936,1184617936.0
1182057361,1182057361.0
257908786,257908786.0
667220544,667220544.0
257908792,257908792.0
31900517,31900517.0
6101878249,6101878249.0
1182057361,1182057361.0
31942905,31942905.0
31942905,31942905.0
107987347,107987347.0
38454545,38454545.0
249788429,249788429.0
38454549,38454549.0
38454550,38454550.0
249788395,249788395.0
107990916,107990916.0
38454556,38454556.0
249788217,249788217.0
31943623,31943623.0
2569209741,2569209741.0
6106191047,6106191047.0
6106189282,6106189282.0
2435895882,2435895882.0
6106189281,6106189281.0
6958663047,6958663047.0
6958663047,6958663047.0
6958663069,6958663069.0
6958663057,6958663057.0
6958663069,6958663069.0
6958663069,6958663069.0
297882117,297882117.0
6958663134,6958663134.0
6958663139,6958663139.0
6958663110,6958663110.0
297881880,297881880.0
6958663113,6958663113.0
6958663110,6958663110.0
6958663114,6958663114.0
6958663134,6958663134.0
297881879,297881879.0
6958663114,6958663114.0
6958663116,6958663116.0
297882117,297882117.0
297881880,297881880.0
6958663139,6958663139.0
297881879,297881879.0
6958663149,6958663149.0
6958663145,6958663145.0
6958663146,6958663146.0
297881879,297881879.0
297881778,297881778.0
6958663152,6958663152.0
6958663186,6958663186.0
6958663191,6958663191.0
360897939,360897939.0
5553571420,5553571420.0
31246992,31246992.0
5553571436,5553571436.0
5553571438,5553571438.0
5553571437,5553571437.0
5553571440,5553571440.0
5553571439,5553571439.0
1706770279,1706770279.0
5553571441,5553571441.0
5553571444,5553571444.0
1706770279,1706770279.0
5960694681,5960694681.0
5153408701,5153408701.0
4135124196,4135124196.0
4139638997,4139638997.0
1194278646,1194278646.0
6329859220,6329859220.0
5149345823,5149345823.0
31942895,31942895.0
6517758254,6517758254.0
4457583242,4457583242.0
5517993848,5517993848.0
5517993848,5517993848.0
260039000,260039000.0
260039000,260039000.0
31246976,31246976.0
1166259903,1166259903.0
251376781,251376781.0
6271063662,6271063662.0
2437997587,2437997587.0
1173033026,1173033026.0
2437997580,2437997580.0
1173052480,1173052480.0
1190763731,1190763731.0
1173052480,1173052480.0
31246993,31246993.0
288434934,288434934.0
31246996,31246996.0
31246998,31246998.0
5960694681,5960694681.0
31246995,31246995.0
268022112,268022112.0
5551953744,5551953744.0
31246999,31246999.0
4135124196,4135124196.0
104537016,104537016.0
5684407258,5684407258.0
6329859264,6329859264.0
104536661,104536661.0
104555802,104555802.0
6101594715,6101594715.0
1173147349,1173147349.0
1173147483,1173147483.0
1173147349,1173147349.0
6104786748,6104786748.0
1193856762,1193856762.0
4588025415,4588025415.0
4018527097,4018527097.0
7194765173,7194765173.0
7194765172,7194765172.0
362893837,362893837.0
4353240978,4353240978.0
6982127692,6982127692.0
6982127693,6982127693.0
362893837,362893837.0
4060993166,4060993166.0
4060993164,4060993164.0
6946138771,6946138771.0
6946138759,6946138759.0
6946138720,6946138720.0
6946138716,6946138716.0
4353240960,4353240960.0
667220626,667220626.0
4059005180,4059005180.0
4059010442,4059010442.0
4059013849,4059013849.0
4059005180,4059005180.0
4059036232,4059036232.0
100364241,100364241.0
100362428,100362428.0
1182255035,1182255035.0
6853021853,6853021853.0
6853021852,6853021852.0
6853021854,6853021854.0
100364244,100364244.0
100364241,100364241.0
1182255084,1182255084.0
6853021855,6853021855.0
100367520,100367520.0
100364241,100364241.0
1182255090,1182255090.0
100364241,100364241.0
1182255090,1182255090.0
182787939,182787939.0
7729788861,7729788861.0
7729793697,7729793697.0
7729788873,7729788873.0
100361332,100361332.0
1182096435,1182096435.0
1171374764,1171374764.0
298294362,298294362.0
298294362,298294362.0
6101586348,6101586348.0
6101586685,6101586685.0
298295405,298295405.0
4583560404,4583560404.0
298294384,298294384.0
6101586378,6101586378.0
6101586353,6101586353.0
6101586358,6101586358.0
298294428,298294428.0
6101586366,6101586366.0
298294428,298294428.0
6101586366,6101586366.0
298294363,298294363.0
6271063816,6271063816.0
298294384,298294384.0
6271063816,6271063816.0
298294428,298294428.0
298295448,298295448.0
298294384,298294384.0
1171384717,1171384717.0
6101586685,6101586685.0
2435895882,2435895882.0
2435895891,2435895891.0
31943492,31943492.0
2435895885,2435895885.0
2435895910,2435895910.0
923900812,923900812.0
1128888260,1128888260.0
1190743989,1190743989.0
1193902633,1193902633.0
1171384717,1171384717.0
173724472,173724472.0
360898173,360898173.0
100362429,100362429.0
100366620,100366620.0
7793916236,7793916236.0
6103626488,6103626488.0
6852965275,6852965275.0
4691657740,4691657740.0
6852965275,6852965275.0
4691657716,4691657716.0
1173750287,1173750287.0
1173033026,1173033026.0
7252311658,7252311658.0
1150252206,1150252206.0
1193902633,1193902633.0
4583560404,4583560404.0
4583560396,4583560396.0
1185013846,1185013846.0
1185014033,1185014033.0
250047044,250047044.0
6854334549,6854334549.0
1185014033,1185014033.0
6185393575,6185393575.0
6104786742,6104786742.0
249789248,249789248.0
6112478149,6112478149.0
249789242,249789242.0
6112478160,6112478160.0
2128271558,2128271558.0
6106068328,6106068328.0
4757182808,4757182808.0
30490324,30490324.0
4757206044,4757206044.0
4666272565,4666272565.0
100326364,100326364.0
6102160088,6102160088.0
100327757,100327757.0
100326366,100326366.0
3734578979,3734578979.0
5977464140,5977464140.0
4837967778,4837967778.0
6852965275,6852965275.0
1181711501,1181711501.0
100369606,100369606.0
6103617283,6103617283.0
6549097220,6549097220.0
257905211,257905211.0
5977464139,5977464139.0
5977464140,5977464140.0
7144817557,7144817557.0
4837967787,4837967787.0
360898410,360898410.0
360898411,360898411.0
360898473,360898473.0
1181679726,1181679726.0
7260179324,7260179324.0
1181679726,1181679726.0
100359068,100359068.0
1181679869,1181679869.0
6872435564,6872435564.0
6103626552,6103626552.0
100327762,100327762.0
1181689131,1181689131.0
100364214,100364214.0
100327765,100327765.0
6517798891,6517798891.0
100327766,100327766.0
100327767,100327767.0
6517816842,6517816842.0
6517779261,6517779261.0
1181815106,1181815106.0
1181711413,1181711413.0
6872453059,6872453059.0
100328313,100328313.0
6872453043,6872453043.0
6852965256,6852965256.0
1279906631,1279906631.0
100369606,100369606.0
2435962706,2435962706.0
251376781,251376781.0
2437997582,2437997582.0
4920133524,4920133524.0
1181711269,1181711269.0
182785891,182785891.0
4766754273,4766754273.0
4766754276,4766754276.0
4766754285,4766754285.0
249789973,249789973.0
249790822,249790822.0
4766754352,4766754352.0
250047009,250047009.0
4380523733,4380523733.0
6112137521,6112137521.0
4380523487,4380523487.0
184084198,184084198.0
1181989880,1181989880.0
2766112552,2766112552.0
1181679732,1181679732.0
4018483995,4018483995.0
1181989870,1181989870.0
6517779261,6517779261.0
7159867220,7159867220.0
7159867223,7159867223.0
5155009851,5155009851.0
5155009847,5155009847.0
7543426872,7543426872.0
7729793764,7729793764.0
5797130488,5797130488.0
5797130545,5797130545.0
305588182,305588182.0
6185393575,6185393575.0
305588311,305588311.0
6167000480,6167000480.0
1182204408,1182204408.0
4680906519,4680906519.0
4680902687,4680902687.0
4680902918,4680902918.0
4680906609,4680906609.0
4680902944,4680902944.0
4680902923,4680902923.0
182911402,182911402.0
5155009664,5155009664.0
1181679745,1181679745.0
6374816783,6374816783.0
3102554136,3102554136.0
6374816782,6374816782.0
4680902981,4680902981.0
5463341247,5463341247.0
4680902976,4680902976.0
5463341224,5463341224.0
4680906597,4680906597.0
7793916203,7793916203.0
4680902918,4680902918.0
4680906614,4680906614.0
100368499,100368499.0
5463341272,5463341272.0
4680902921,4680902921.0
5463341272,5463341272.0
100368499,100368499.0
4680902923,4680902923.0
4680902938,4680902938.0
5463341272,5463341272.0
4680902939,4680902939.0
4680902939,4680902939.0
4680902954,4680902954.0
4680902944,4680902944.0
4680906608,4680906608.0
4680902954,4680902954.0
4680902961,4680902961.0
5463341240,5463341240.0
4680902978,4680902978.0
5463341240,5463341240.0
7793916219,7793916219.0
5463341235,5463341235.0
5463341234,5463341234.0
7793916219,7793916219.0
7793916219,7793916219.0
7793916208,7793916208.0
5463341231,5463341231.0
5463341230,5463341230.0
7793916219,7793916219.0
7793916208,7793916208.0
5463341224,5463341224.0
100368497,100368497.0
5463340519,5463340519.0
7793916203,7793916203.0
1181679810,1181679810.0
1183156845,1183156845.0
1183155769,1183155769.0
104524388,104524388.0
104532691,104532691.0
104532692,104532692.0
2241670478,2241670478.0
4666226788,4666226788.0
104532694,104532694.0
2241670504,2241670504.0
104534339,104534339.0
104536652,104536652.0
104524398,104524398.0
2241670566,2241670566.0
104539612,104539612.0
6101594711,6101594711.0
6101594712,6101594712.0
104540668,104540668.0
104540669,104540669.0
6101594711,6101594711.0
104540672,104540672.0
4666272535,4666272535.0
104540676,104540676.0
5785712482,5785712482.0
1183157269,1183157269.0
1183155425,1183155425.0
104524414,104524414.0
104558209,104558209.0
104536669,104536669.0
104560083,104560083.0
104524902,104524902.0
100368499,100368499.0
1184617539,1184617539.0
104525632,104525632.0
104525630,104525630.0
6105394280,6105394280.0
6105394280,6105394280.0
6105394283,6105394283.0
6105394283,6105394283.0
6105394283,6105394283.0
2436227152,2436227152.0
1173750287,1173750287.0
5156039901,5156039901.0
1166260334,1166260334.0
1166259737,1166259737.0
1166260470,1166260470.0
260037895,260037895.0
6105394685,6105394685.0
6105394688,6105394688.0
251382134,251382134.0
251524919,251524919.0
6105394694,6105394694.0
251524985,251524985.0
251524919,251524919.0
251525497,251525497.0
6105394709,6105394709.0
251389241,251389241.0
2128217604,2128217604.0
104568966,104568966.0
104565969,104565969.0
104568966,104568966.0
6103617273,6103617273.0
6105394754,6105394754.0
251387831,251387831.0
1166260425,1166260425.0
6105394758,6105394758.0
251387831,251387831.0
251387880,251387880.0
249800814,249800814.0
251524919,251524919.0
104528385,104528385.0
100370928,100370928.0
1148401249,1148401249.0
4438833526,4438833526.0
7555444748,7555444748.0
7555444747,7555444747.0
7555444740,7555444740.0
7555444732,7555444732.0
250052763,250052763.0
1190743989,1190743989.0
250052593,250052593.0
1128888260,1128888260.0
1128888227,1128888227.0
100332084,100332084.0
6852965258,6852965258.0
1181843433,1181843433.0
100350287,100350287.0
6101594698,6101594698.0
104536662,104536662.0
104536661,104536661.0
5055285827,5055285827.0
6101594710,6101594710.0
6101594711,6101594711.0
6831666123,6831666123.0
100370929,100370929.0
104527185,104527185.0
100370929,100370929.0
249787503,249787503.0
2766112560,2766112560.0
1181679831,1181679831.0
2436218364,2436218364.0
6103823639,6103823639.0
5367658198,5367658198.0
5415565206,5415565206.0
6541211108,6541211108.0
5415565219,5415565219.0
6541211115,6541211115.0
6541211131,6541211131.0
5415565206,5415565206.0
5415565219,5415565219.0
104560083,104560083.0
1183155825,1183155825.0
1183155425,1183155425.0
5785712291,5785712291.0
1183155631,1183155631.0
5785712303,5785712303.0
1183156991,1183156991.0
1183157372,1183157372.0
1183157372,1183157372.0
1183157269,1183157269.0
5785712310,5785712310.0
1183157269,1183157269.0
1183155631,1183155631.0
5785712321,5785712321.0
5785359153,5785359153.0
5785359153,5785359153.0
104540676,104540676.0
104536664,104536664.0
5463341275,5463341275.0
1183156879,1183156879.0
1183154443,1183154443.0
1183154443,1183154443.0
1183157078,1183157078.0
5785712503,5785712503.0
5415565208,5415565208.0
5415565211,5415565211.0
1193867167,1193867167.0
1193867172,1193867172.0
1190753084,1190753084.0
250052499,250052499.0
1193867172,1193867172.0
250052496,250052496.0
5109128524,5109128524.0
5109128531,5109128531.0
5415565243,5415565243.0
1171384714,1171384714.0
3540611877,3540611877.0
291567642,291567642.0
2444299075,2444299075.0
4666226788,4666226788.0
2241670466,2241670466.0
