,id_orig,base_supermarket,base_medical_clinic,base_primary_school,mean_supermarket,mean_medical_clinic,mean_primary_school,95_supermarket,95_medical_clinic,95_primary_school,5_supermarket,5_medical_clinic,5_primary_school,isolated_medical_clinic,isolated_primary_school,isolated_supermarket,total_pop,white,indigenous,asian,polynesian,latino,african_american
324,7024514,3017.2,2387.8,369.4,9910.598320268777,9880.775336322837,9158.017458563558,22271.359999999993,23739.83999999999,21123.919999999995,3122.0,2818.1,461.4,False,False,False,168,150,36,3,9,0,
325,7024515,3137.7,2498.6,18.2,10360.252459016396,10349.188888888864,9456.108966376078,23042.279999999995,24189.38499999999,21200.41,2979.3,3129.5,1911.6,False,False,False,174,150,15,15,0,6,
326,7024516,3322.8,2445.8,241.6,9177.076243093912,9205.086111111112,5377.031410256398,20770.72499999999,22725.760000000002,18211.274999999998,3322.8,2452.6,95.9,False,False,False,141,120,24,3,9,0,
327,7024517,2604.8,1870.7,1735.7,8004.533846153862,8902.694387755111,8538.544500000005,22638.879999999997,22119.55,18835.929999999986,2604.8,2837.1,1841.2,False,False,False,156,144,18,15,3,0,
328,7024518,2487.8,1753.6,1225.9,5447.836569579298,6664.066990291254,5271.189846153849,17538.01999999998,18868.599999999988,12310.260000000002,2487.8,2972.7,1331.4,False,False,False,204,198,15,9,3,0,
329,7024519,2323.9,1589.7,1587.8,,,,,,,,,,True,True,True,162,144,33,9,3,0,
330,7024520,2387.5,1794.4,1659.5,9132.709183673463,9298.430408163247,7804.556150793631,23406.164999999983,22370.349999999984,20987.739999999998,2387.5,2567.8,2116.9,False,False,False,120,117,6,0,0,0,
331,7024521,2040.6,1306.5,1583.2,,,,,,,,,,True,True,True,147,126,12,15,3,0,
332,7024522,1946.4,1212.3,1642.0,,,,,,,,,,True,True,True,144,132,21,0,0,0,
333,7024523,2125.7,1391.5,1355.6,5457.859870550155,6720.352750809048,5300.287692307696,17641.499999999985,19103.53999999999,12537.240000000002,2125.7,3230.9,1461.1,False,False,False,144,126,9,12,9,0,
334,7024524,1965.3,980.0,392.0,,,,,,,,,,True,True,True,162,156,12,3,3,0,
335,7024525,1768.6,783.2,614.6,3708.5789317507406,5217.586053412443,3798.629050279329,7465.839999999997,6972.059999999999,6845.234999999986,1768.6,3481.9,614.6,False,False,False,123,108,24,3,6,3,
336,7024526,1537.8,552.5,35.5,,,,,,,,,,True,True,True,207,186,24,9,6,0,
337,7024527,1609.1,623.8,601.0,3795.151632047475,5303.246884272979,3886.8100558659203,7625.3399999999965,7131.559999999999,6733.584999999979,1609.1,3322.4,774.1,False,False,False,171,165,18,3,0,3,
338,7024528,1721.6,736.3,713.4,3859.916320474792,5333.408605341225,3960.355027932972,7707.639999999997,7192.22,6650.134999999973,1721.6,3209.7,856.4,False,False,False,135,126,6,0,3,3,
339,7024529,1631.9,799.9,798.1,,,,,,,,,,True,True,True,126,108,9,9,15,0,
340,7024530,1282.9,297.5,727.2,,,,,,,,,,True,True,True,174,150,21,12,3,0,
341,7024531,1325.6,340.2,770.0,,,,,,,,,,True,True,True,240,222,45,6,9,0,
342,7024532,1451.4,466.1,895.8,3178.0315018315105,4204.864835164848,3011.9482142857155,6395.919999999999,7060.299999999999,5616.655000000001,1451.4,2520.3,1402.2,False,False,False,141,129,15,6,6,0,
343,7024533,1337.1,859.0,1287.9,3170.0410256410278,4205.141758241767,3003.11857142858,6317.979999999999,7238.300000000001,5794.655,1337.1,2442.4,1287.9,False,False,False,102,81,12,6,6,6,
344,7024534,1053.7,796.6,1004.5,2931.17472527473,3967.085714285717,2763.9599999999996,6107.999999999998,7175.9,5732.255,1053.7,2159.0,1004.5,False,False,False,180,150,42,3,21,0,
345,7024535,2255.6,1521.4,1333.4,7826.71243523316,9961.75885416668,7097.580729166669,19182.69999999999,23227.05,17821.41999999999,2255.6,3360.8,1690.29,False,False,False,141,138,3,0,3,0,
346,7024536,2779.5,2045.3,518.7,10196.174811083134,10178.898360655718,9291.830348258705,22868.00999999998,24021.259999999995,21036.664999999997,2779.5,2967.5,1749.6,False,False,False,147,132,12,3,12,3,
347,7024537,2803.2,1734.7,1318.9,6508.79292035399,5128.219423558853,4292.245971563964,10794.0,11574.765,4706.2,2803.2,1741.4,3039.7,False,False,False,81,75,0,6,0,0,
348,7024538,3153.1,2084.6,1000.1,7113.736536030346,5741.112030075184,4897.61457345967,11489.7,12270.45,5401.8,3153.1,2091.3,3389.6,False,False,False,219,192,18,21,6,0,
349,7024539,3204.3,2135.8,1051.3,7091.325663716828,5716.001629072699,4872.8464454976065,11426.2,12206.965,5338.4,3204.3,2142.5,3440.8,False,False,False,144,129,12,3,6,6,
350,7024540,2975.9,1907.3,1285.6,6677.382427307236,5297.887343358419,4460.488862559185,10966.7,11747.45,4878.8,2975.9,1914.1,3212.4,False,False,False,141,132,12,3,12,0,
351,7024541,2679.3,1610.8,1437.6,6392.392288242716,5009.018045112772,4174.789454976249,10670.1,11450.865,4582.3,2679.3,1617.5,2915.8,False,False,False,117,108,15,6,6,0,
352,7024542,1839.3,1146.9,558.9,,,,,,,,,,True,True,True,171,150,12,12,3,0,
353,7024543,1785.6,1263.3,675.3,,,,,,,,,,True,True,True,186,177,21,6,0,0,
354,7024544,1622.5,1266.5,1003.0,,,,,,,,,,True,True,True,144,135,6,6,0,0,
355,7024545,1486.9,1130.9,978.5,,,,,,,,,,True,True,True,162,144,24,6,3,0,
356,7024546,1351.1,1211.6,1085.0,,,,,,,,,,True,True,True,108,99,12,3,0,0,
357,7024547,1388.2,556.2,707.2,,,,,,,,,,True,True,True,165,153,39,3,0,0,
358,7024548,1161.9,788.4,851.6,2627.7859848484864,4192.148872180455,2431.173928571423,4921.404999999998,6302.275000000001,4586.93,1161.9,2860.3,851.6,False,False,False,102,87,27,6,3,0,
359,7024549,929.0,789.5,879.8,,,,,,,,,,True,True,True,135,117,12,0,12,3,
360,7024550,1004.7,631.2,952.1,2584.7928030302974,4148.321052631574,2403.7432142857083,4983.249999999997,6145.074999999999,4448.94,1004.7,2703.1,952.1,False,False,False,126,117,27,0,9,0,
361,7024551,1093.1,495.3,748.1,,,,,,,,,,True,True,True,132,114,12,18,6,0,
362,7024552,988.9,445.4,698.3,,,,,,,,,,True,True,True,141,120,15,3,21,3,
363,7024553,952.2,392.0,903.0,2708.730493273543,4213.146222222213,2526.598739495797,5005.739999999998,5979.699999999999,4540.464999999999,952.2,2650.6000000000004,903.0,False,False,False,150,123,42,9,6,0,
364,7024554,1695.4,1441.4,1177.9,2052.2363999999966,3710.888999999946,2244.1252999999974,2079.5,3761.3999999999996,2316.0,1695.4,2999.2,1932.0,False,False,False,153,132,9,15,3,0,
365,7024555,1310.2,1534.4,1362.2,1667.0364000000243,3326.1671000000442,1883.835600000028,1694.3000000000002,3376.2,1930.8,1310.2,2614.0,1546.8,False,False,False,192,171,24,15,3,0,
366,7024556,1040.9,1357.2,1277.4,1040.9000000000165,2709.350499999981,1277.3999999999967,1040.9,2722.8,1277.4,1040.9,2498.4,1277.4,False,False,False,126,102,15,12,24,0,
367,7024557,1388.5,1339.3,1260.9,1388.5,3051.8762999999467,1612.734700000001,1388.5,3070.4,1625.0,1388.5,2758.8,1429.6,False,False,False,129,114,3,9,6,6,
368,7024558,1172.0,1032.4,1122.8,1595.45450000002,3276.452399999997,1816.2410000000298,1620.1,3302.0,1856.6,1172.0,2870.3,1122.7999999999997,False,False,False,147,132,15,9,3,0,
369,7024559,858.7,1662.4,1095.2,858.6999999999869,2527.6380000000445,1095.1999999999798,858.7,2540.6000000000004,1095.2,858.7,2316.2,1095.2,False,False,False,201,186,33,0,9,0,
370,7024560,1075.7,936.1,1026.4,1603.9549999999713,3284.9529000000543,1824.7359999999687,1634.6999999999998,3316.6000000000004,1871.2,1075.7,2774.0,1026.4,False,False,False,198,177,24,12,0,3,
371,7024561,563.9,1489.3,800.4,563.9000000000106,2232.965100000018,800.4000000000143,563.9,2245.8,800.4,563.9,2021.5,800.4,False,False,False,192,177,30,9,6,0,
372,7024562,404.5,1044.2,174.9,404.5,2272.5069000000394,174.89999999999674,404.5,2274.6000000000004,174.9,404.5,2258.0,174.9,False,False,False,165,138,42,9,12,3,
373,7024563,569.6,582.9,520.4,611.3612641815193,2294.456888168579,585.210696920586,1409.1,2386.8,1645.6,516.6,2050.1,467.4,False,False,False,96,66,27,6,3,0,
374,7024564,237.2,972.8,283.9,237.20000000000408,2105.3029000000283,283.899999999998,237.2,2107.3,283.9,237.2,2090.7,283.9,False,False,False,132,117,12,3,3,0,
375,7024565,1115.8,920.8,1066.6,1418.3108552631718,1992.198190789476,1539.6282430213569,1225.9,1890.2000000000003,1593.8000000000052,1115.8,1836.4,1066.6,False,False,False,183,162,12,9,3,0,
376,7024566,1156.5,961.5,1107.3,1539.0906249999866,2110.2460526315685,1660.2714285714171,1386.1,2027.0,1671.1400000000017,1156.5,1858.5,1107.3,False,False,False,156,135,45,3,18,0,
377,7024567,960.9,1111.6,911.7,927.5257281553395,2453.3500000000217,901.3378640776649,1019.8,2776.1,1256.3,906.0,1660.8,856.8,False,False,False,177,162,21,6,6,0,
378,7024568,364.0,1289.4,600.5,364.0,1725.6970000000265,600.5,364.0,1726.1,600.5,364.0,1726.1,600.5,False,False,False,192,177,24,3,6,3,
379,7024569,1197.2,1108.0,1232.8,1532.501973684196,2086.6328947368324,1661.7709359605797,1532.6,2173.5,1769.1,1197.2,1712.0,1232.8,False,False,False,105,84,33,9,21,3,
380,7024570,1250.1,1431.6,1486.6,1250.0999999999863,1866.6058430717924,1486.599999999985,1250.1,2932.0,1486.6,1250.1,1431.6,1486.6,False,False,False,192,162,30,3,9,0,
381,7024571,805.2,1271.3,1071.3,805.1999999999891,1446.0587999999734,1045.3999999999862,805.2,1446.2,1071.3,805.2,1446.2,1041.7,False,False,False,132,126,12,3,12,0,
382,7024572,1141.5,1728.0,1378.1,1141.5,2546.3412000000153,1378.1000000000097,1141.5,2823.5,1378.1,1141.5,2058.7,1378.1,False,False,False,165,135,21,21,3,3,
383,7024573,813.0,1730.2,1049.5,813.0,2218.044700000013,1049.5,813.0,2494.9,1049.5,813.0,1730.2,1049.5,False,False,False,180,165,18,6,0,0,
384,7024574,767.8,1685.0,1004.3,767.8000000000092,2172.843699999981,1004.3000000000179,767.8,2449.7,1004.3,767.8,1685.0,1004.3,False,False,False,225,207,48,6,3,0,
385,7024575,467.2,1392.6,703.7,467.2000000000078,2120.7969000000344,703.6999999999942,467.2,2149.1,703.7,467.2,1667.2,703.7,False,False,False,189,162,33,15,6,0,
386,7024576,805.0,1453.8,1041.6,805.0,1992.6933999999942,1041.5999999999835,805.0,2487.0,1041.6,805.0,1453.8,1041.6,False,False,False,159,144,18,3,12,3,
387,7024577,930.2,1260.5,1166.7,930.1999999999842,1721.0741000000112,1166.6999999999782,930.2,2612.1,1166.6999999999998,930.2,1260.5,1166.7,False,False,False,231,198,30,18,6,0,
388,7024578,1965.9,2395.3,2202.4,2085.0851485148487,3420.3495049505,2321.585148514849,2130.8,3812.7,2367.3,1965.9,3048.0,2202.4,False,False,False,108,108,3,3,0,0,
389,7024579,2445.2,2811.1,2681.7,,,,,,,,,,True,True,True,156,150,6,3,3,0,
390,7024580,2367.8,2733.7,2604.3,,,,,,,,,,True,True,True,135,135,6,3,0,0,
391,7024581,2485.9,2448.9,2682.0,,,,,,,,,,True,True,True,111,108,6,0,3,0,
392,7024582,2593.7,2556.6,2789.7,,,,,,,,,,True,True,True,192,177,24,6,6,0,
393,7024583,2462.3,2425.3,2658.4,,,,,,,,,,True,True,True,132,123,18,0,0,0,
394,7024584,2191.5,2154.5,2387.6,,,,,,,,,,True,True,True,180,168,21,3,9,0,
395,7024585,1935.1,1898.1,2131.2,,,,,,,,,,True,True,True,153,147,21,3,3,0,
396,7024586,2090.9,2053.9,2045.7,,,,,,,,,,True,True,True,138,135,12,0,3,0,
397,7024587,6859.5,4748.4,4244.1,7540.0715,7988.244499999997,5422.240799999976,10609.054999999998,10905.694999999998,9048.21,7065.5,4912.0,3880.6,False,False,False,180,153,24,12,12,0,
398,7024588,8619.0,4043.1,3696.9,9178.583700000076,8360.367599999998,6954.263900000015,10165.1,12924.824999999999,11505.57,8619.0,4000.7,3696.9,False,False,False,531,342,219,12,39,6,
399,7024589,6614.1,2038.2,1692.0,8554.029113924089,5605.480667433835,5451.626927502879,10477.6,11116.599999999999,10739.1,6614.1,1995.8,1692.0,False,False,False,177,162,24,9,3,0,
400,7024590,8866.7,7526.8,2957.1,10466.432788798144,9015.031271878639,5779.27339556591,13599.5,12174.32,9960.839999999998,8866.7,7521.6,3218.4,False,False,False,228,210,15,12,0,0,
401,7024591,5684.4,1082.9,736.7,8107.408805668015,3972.369362992953,3968.3669028340255,10652.4,9959.659999999996,8643.649999999998,5688.1,1044.2,736.7,False,False,False,159,144,21,3,3,0,
402,7024592,5074.7,473.2,127.0,7598.555531215793,3529.173522975939,2864.406979166665,10267.9,9407.329999999998,7849.154999999999,5074.7,430.7,127.0,False,False,False,189,165,18,9,9,6,
403,7024593,5260.0,658.4,452.6,,,,,,,,,,True,True,True,147,132,15,9,0,0,
404,7024594,5213.3,611.7,405.8,,,,,,,,,,True,True,True,102,75,24,3,3,0,
405,7024595,5481.4,879.8,943.5,7964.741902833989,3828.383720930203,3976.2376518218834,10775.3,9806.379999999996,8539.585,5481.4,837.4,943.5,False,False,False,141,129,15,6,0,3,
406,7024596,4789.8,300.1,218.9,6959.770753768804,3106.7412060301644,3392.528040200985,9613.6,8811.159999999998,7083.419999999998,4705.8,341.7,302.9,False,False,False,165,156,27,9,3,0,
407,7024597,4886.3,284.7,311.6,7366.9464788732175,3200.0759798994695,3524.296177062355,9934.035,9189.099999999999,8000.7,4944.4,300.4,502.9,False,False,False,99,90,18,6,6,0,
408,7024598,5613.5,1162.6,1508.8,7525.169299999967,4035.280300000034,4546.0350999999755,9095.1,9823.435,8797.22,5613.5,1205.1,1508.8,False,False,False,195,171,15,9,3,9,
409,7024599,5013.4,411.8,672.8,7820.353799392133,3675.111943319811,3892.063525835865,11006.329999999998,9598.564999999999,8490.269999999999,5197.4,553.4,720.3,False,False,False,162,150,33,3,3,0,
410,7024600,5458.1,1007.2,1353.4,7369.766600000041,3879.8767000000353,4390.624699999997,8939.7,9668.035,8641.82,5458.1,1049.7,1353.4,False,False,False,99,87,12,12,0,0,
411,7024601,5117.9,2898.3,2622.1,8084.002254098396,5186.376127049203,4458.067930327862,11814.2,10002.825,8295.7,5117.9,2940.7,2622.1,False,False,False,114,93,12,9,0,0,
412,7024602,4440.4,553.7,568.3,6892.351959798967,3127.243015075353,3402.4044221105733,9680.3,8682.0,7111.48,4548.1,499.4,460.6,False,False,False,198,168,21,18,9,0,
413,7024603,4523.4,218.0,564.1,6779.947282051324,3075.658153846135,3544.365641025655,9151.4,8611.379999999997,7028.999999999999,4523.4,260.4,564.1,False,False,False,141,129,21,9,0,0,
414,7024604,3163.8,1523.7,1869.9,5995.548054679281,3167.339221871719,3504.944269190323,10584.349999999999,7230.4,5798.15,3163.8,1566.2,1869.9,False,False,False,132,117,18,3,3,0,
415,7024605,6345.9,6278.4,2404.7,8250.003115577885,6891.589145728644,3672.577085427114,11577.4,9677.359999999999,7564.939999999999,6806.6,5504.6,1196.3,False,False,False,117,99,6,18,0,0,
416,7024606,4996.7,3536.4,1494.6,7016.401699999994,5205.122400000002,2650.2060000000306,9913.4,7908.064999999999,5969.7,5002.7,3442.2,1328.1,False,False,False,111,99,12,6,0,0,
417,7024607,5373.4,3913.1,1626.1,6529.219919110208,4614.868250758358,2624.763397371098,9159.239999999998,6917.1,5818.059999999992,4180.8,2391.8,1531.7,False,False,False,126,84,3,33,0,0,
418,7024608,3759.8,2057.8,1197.7,6351.8480283114095,4443.657128412532,2563.436703741149,9335.88,6816.959999999999,5723.539999999999,3846.8999999999996,2057.8,1197.7,False,False,False,141,96,6,27,9,6,
419,7024609,2785.5,1319.2,1736.3,6401.454279959708,4002.760825780481,3144.2606243706045,10551.7,7844.9,6579.939999999999,2785.5,1319.2,1736.3,False,False,False,129,87,18,27,3,6,
420,7024610,1995.3,1633.0,1492.3,4830.847118301306,2836.478159757328,2680.944691607678,11433.039999999994,6511.08,6072.539999999997,1995.3000000000002,1624.0,1492.3,False,False,False,105,96,21,6,3,0,
421,7024611,2070.1,1740.1,1506.2,5161.543068783082,3190.1240211640143,3059.888677248669,11614.099999999995,6572.979999999999,5978.259999999999,2430.7,1934.8,1711.3000000000002,False,False,False,147,123,18,21,3,0,
422,7024612,1968.7,1638.7,1404.8,4728.767441860454,2732.8059656218434,2570.4224469160918,11232.67999999999,6404.719999999999,5973.999999999999,1872.0,1500.7,1369.1,False,False,False,144,99,12,24,15,3,
423,7024613,2312.3,1826.8,1593.0,5137.199153439158,3156.556719576723,3029.5705820105727,11433.66,6594.039999999997,5934.58,2403.1,1907.2,1683.8,False,False,False,174,114,51,18,18,0,
424,7024614,4326.8,2237.5,2583.7,6945.835199999977,3981.2991999999776,4327.003500000028,11170.9,8412.47,6799.8,4326.8,2279.9,2583.7,False,False,False,105,90,6,9,6,0,
425,7024615,1933.3,1552.5,1318.6,4483.636299999977,2562.253600000004,2462.3194000000167,11442.464999999998,6035.6,5748.7949999999955,1762.7999999999997,1542.1,1318.6,False,False,False,90,69,27,3,9,0,
426,7024616,1604.0,1586.9,1353.0,4428.685887096773,2611.944153225794,2544.599092741937,11435.97,6322.574999999992,6037.069999999999,1604.0,1576.5,1353.0,False,False,False,144,102,24,18,9,3,
427,7024617,1710.2,1693.1,1459.2,4534.857762096802,2718.1285282258236,2650.7755040322536,11542.17,6428.774999999991,6143.269999999999,1710.2,1682.7,1459.2,False,False,False,114,75,12,15,18,0,
428,7024618,4243.2,3359.5,2168.0,6169.236326109393,4819.470278637772,3051.279463364263,9747.979999999996,7991.159999999998,6084.799999999999,4245.2,3359.5,2063.4,False,False,False,141,105,6,24,9,6,
429,7024619,3842.9,2140.9,1280.8,6118.9292452830205,4346.978721174001,2697.9999999999955,9245.025,7116.955,5644.98,3929.8999999999996,2140.9,1253.7,False,False,False,117,75,6,39,0,0,
430,7024620,3828.0,2126.0,1265.9,6134.093605870013,4360.354192872119,2710.984293193709,9268.66,7188.604999999987,5683.719999999999,3915.0,2126.0,1265.9,False,False,False,159,126,12,24,0,3,
431,7024621,3482.7,1780.7,920.6,5858.424123711344,3969.4531410916784,2419.3360286591846,8987.534999999996,7289.85,5799.079999999996,3569.7,1780.7,920.6000000000001,False,False,False,141,96,6,30,0,6,
432,7024622,3381.9,1679.9,819.8,5648.378356713426,3901.5072144288515,2408.4949949949923,8713.019999999995,6733.514999999999,5415.4,3469.0,1679.9,819.8,False,False,False,159,93,6,51,9,0,
433,7024623,1710.1,863.3,897.9,4980.921331828439,2648.8196388261817,2192.4907449209863,10485.150000000001,6647.450000000001,6027.775000000001,1710.1,704.4,897.9,False,False,False,126,81,18,27,18,0,
434,7024624,1646.8,1316.8,1083.0,4486.08529999999,2507.9896999999837,2302.2584000000056,10859.034999999998,6192.305,5785.195,1646.8,1306.4,1083.0,False,False,False,147,102,24,18,6,0,
435,7024625,2782.1,1080.1,244.7,5644.819588744586,3171.1586580086673,1662.9952076677168,10118.014999999994,7093.899999999996,6015.729999999999,2782.1749999999997,1080.1,244.7,False,False,False,132,72,21,33,18,0,
436,7024626,2684.4,749.4,682.5,5204.978014184397,2481.3372608257555,1898.8765957446817,9979.89999999999,6629.2,5753.489999999999,2684.4,712.9,682.5,False,False,False,177,141,21,9,15,0,
437,7024627,2550.0,848.0,557.3,5621.566303162481,2966.554466230954,1987.4399354144111,10302.379999999994,7001.88,6177.559999999998,2562.1,860.1000000000001,552.4,False,False,False,198,117,12,69,6,12,
438,7024628,2708.6,1006.6,368.2,5665.591275899675,3045.9565359477338,1944.2258342303448,10386.699999999999,6990.800000000001,6207.299999999997,2708.6,1006.6,368.2,False,False,False,201,105,18,72,27,0,
439,7024629,2562.0,627.0,744.7,5163.354913880459,2423.592950654582,1889.3714285714225,9883.549999999996,6659.719999999999,5792.819999999998,2562.0,590.5,744.7,False,False,False,219,141,24,39,21,0,
440,7024630,2209.2,507.2,693.9,,,,,,,,,,True,True,True,177,111,21,39,18,6,
441,7024631,2151.4,449.4,483.1,5034.416531440146,2215.347580645143,1863.4946247464406,10010.3,6458.029999999997,5684.275000000001,2334.8,363.3,829.4,False,False,False,159,123,21,24,9,3,
442,7024632,2140.9,674.5,1091.7,6006.4536458333405,3437.7114583333373,2753.1598958333393,11126.994999999999,8384.2,6629.5,2140.9,674.5,1091.7,False,False,False,186,150,42,21,9,3,
443,7024633,2134.9,105.1,454.6,4921.58622087134,1994.742900302132,1760.8248226950482,10000.859999999997,6534.9,5719.74,2131.4,105.1,454.6,False,False,False,117,96,18,18,3,0,
444,7024634,1971.5,345.4,663.8,,,,,,,,,,True,True,True,120,99,9,12,3,0,
445,7024635,1945.8,261.1,469.1,,,,,,,,,,True,True,True,201,156,33,30,12,9,
446,7024636,1762.5,554.4,595.4,,,,,,,,,,True,True,True,189,132,39,15,39,0,
447,7024637,1574.5,633.8,544.2,4421.583900000001,2233.775700000001,1885.5368999999955,10549.459999999995,6092.644999999999,5694.179999999993,1574.5,633.8,544.2,False,False,False,141,90,24,33,6,0,
448,7024638,2445.7,2154.1,2496.9,5615.718932038847,3880.5411407767047,4210.434344660191,12987.469999999998,8035.529999999997,8341.969999999983,2445.7,2154.1,2629.8,False,False,False,108,66,15,12,15,0,
449,7024639,1572.0,1242.0,1008.1,4404.897299999989,2429.3253000000086,2224.1059000000196,10800.425,6119.38,5711.7549999999965,1562.5,1222.1,998.6000000000001,False,False,False,126,99,15,18,3,0,
450,7024640,1264.2,1247.1,1013.2,4189.873790322609,2385.2677419354936,2308.757056451608,11152.985,6189.249999999996,5778.284999999998,1264.2,1236.7,1013.2,False,False,False,99,66,9,18,6,0,
451,7024641,1152.2,1211.3,1238.5,4087.749294354862,2303.5673387096767,2254.94385080645,11111.044999999995,6137.709999999997,5801.5,1061.2,1120.2,922.3,False,False,False,159,105,15,36,12,0,
452,7024642,1194.8,1253.9,1147.9,4245.730443548358,2468.8526209677275,2421.9654233870892,11284.29,6309.649999999994,5953.244999999997,1194.8,1253.9,1147.9,False,False,False,174,120,24,45,9,0,
453,7024643,1134.5,1193.5,1287.5,4011.2202030456847,2507.8778680202972,2655.8450761421345,11700.299999999997,6611.259999999998,6330.079999999999,1134.5,1193.5,1287.5,False,False,False,171,108,36,36,18,0,
454,7024644,1109.3,1168.3,1262.4,3986.0366497461746,2482.695939086293,2630.6894416243517,11675.119999999999,6586.059999999999,6304.959999999999,1109.3,1168.3,1262.4,False,False,False,111,105,3,3,0,0,
455,7024645,1225.0,1013.0,1355.8,4209.582029598312,2828.3233615222002,3279.1529598308566,12739.150000000001,7132.325000000001,7859.224999999999,1225.0,1013.0,1355.8,False,False,False,240,183,30,36,12,9,
456,7024646,982.4,472.3,815.0,3602.690735145998,2293.549848942592,2798.8854984894238,12086.519999999999,6456.359999999999,6954.0999999999985,725.4,784.4,1127.2,False,False,False,315,201,33,81,21,3,
457,7024647,1189.9,1328.2,1488.9,4230.878237791914,2865.356475583869,3294.3885350318374,13039.734999999997,6796.759999999999,7971.314999999995,1189.9,1249.0,1488.9,False,False,False,156,105,24,33,9,0,
458,7024648,1120.2,1055.3,1398.1,4238.522823779183,2861.1889596603014,3307.609129511672,12916.719999999992,6915.179999999994,7943.204999999996,1166.9,1008.7,1465.8,False,False,False,123,102,9,21,3,0,
459,7024649,1124.2,819.4,1162.1,4062.518710359392,2681.3575052854126,3132.176532769562,12591.949999999999,6985.05,7712.025,1077.8,865.8,1208.5,False,False,False,105,72,18,30,3,0,
460,7024650,1292.0,1133.7,1476.5,4310.613057324838,2931.7683651804673,3378.775265392773,12954.984999999999,6960.5949999999975,7997.839999999995,1292.0,1133.6999999999998,1590.9,False,False,False,213,153,36,48,3,3,
461,7024651,1519.9,1076.0,1418.7,4400.444798301476,3008.4526539278095,3471.2010615711242,12988.134999999998,7012.419999999999,8019.679999999999,1519.9,1076.0,1447.4,False,False,False,153,111,21,30,12,0,
462,7024652,3792.7,5886.9,2835.6,6831.930694143166,7316.120715835134,5011.8344902385725,11821.889999999998,10200.019999999999,8467.154999999999,3861.9,5956.1,2661.8,False,False,False,162,132,15,27,0,3,
463,7024653,3698.2,2848.6,1988.5,5449.440606060602,4056.1537373737447,2835.1291919191813,9135.019999999999,6908.344999999999,4965.204999999998,3763.5,2848.6,1988.5,False,False,False,273,138,9,135,0,3,
464,7024654,2915.7,2306.5,1412.3,4716.363086548482,3415.018248175187,2596.8645464025035,8461.179999999997,6076.889999999995,4651.549999999996,2918.4,2306.5,1412.3,False,False,False,195,141,18,36,18,3,
465,7024655,3066.7,2457.5,1563.3,4636.442126789362,3379.6623721881306,2494.1885480572646,8197.32,6024.1449999999995,4555.535,3066.7,2457.5,1563.3,False,False,False,132,102,6,12,9,6,
466,7024656,3532.6,2937.4,2105.8,5389.409444444447,4031.9097222222217,2835.86958333333,8872.31,7016.405,4951.9699999999975,3564.81,2966.185,2105.8,False,False,False,129,84,6,39,0,0,
467,7024657,3026.4,2417.1,1523.0,5064.008193277318,3655.2919117647125,2892.774474789907,8710.154999999999,6647.304999999999,5337.979999999998,3019.9,2408.0,1513.8,False,False,False,159,96,21,51,3,0,
468,7024658,3814.9,3219.8,2388.2,5671.761527777779,4314.269166666671,3118.209861111099,9154.609999999999,7298.804999999999,5234.364999999998,3847.21,3248.585,2388.2,False,False,False,213,99,3,111,0,0,
469,7024659,2736.3,2141.1,1582.7,5368.688911290316,3776.2227822580635,2895.3682459677434,9131.009999999997,7192.159999999998,5493.644999999997,2797.0,2141.1,1679.1,False,False,False,186,123,9,48,0,0,
470,7024660,3409.5,2814.3,1982.8,5212.40508298755,3909.8968879667987,2879.4492738589256,9114.204999999994,6703.300000000001,4969.484999999997,3474.9,2876.9,1982.8,False,False,False,171,114,9,39,12,0,
471,7024661,2871.2,1730.7,1172.3,5901.597417355387,3773.5990702479526,2511.3231958762894,9928.24,7461.389999999999,6050.21,2976.0,1730.7000000000003,1268.7,False,False,False,111,84,27,18,3,0,
472,7024662,3279.9,2008.5,1196.9,,,,,,,,,,True,True,True,180,120,72,18,27,3,
473,7024663,2902.8,1433.4,621.8,5702.154127481698,3472.4623824451446,2109.9006256517264,9748.619999999999,7131.8399999999965,5781.6,3007.6,1433.4,621.8,False,False,False,123,90,36,18,18,3,
474,7024664,3091.6,1622.2,810.6,,,,,,,,,,True,True,True,147,117,18,18,12,0,
475,7024665,2708.5,1239.0,427.4,5509.576200204305,3275.7362614913113,1921.8845213849145,9549.57,6928.259999999996,5585.369999999998,2813.2,1239.0,427.4,False,False,False,144,81,30,21,33,3,
476,7024666,2654.3,1513.8,955.4,5618.025819672114,3498.5857581967275,2273.019203268646,9629.75,7190.125,5743.78,2758.85,1513.8,1051.8,False,False,False,99,66,21,3,24,0,
477,7024667,3088.8,1619.3,807.7,,,,,,,,,,True,True,True,165,129,24,9,18,3,
478,7024668,2484.8,1344.3,785.9,5464.685860655719,3348.9728483606614,2126.957099080702,9529.425000000001,7020.625,5578.959999999998,2589.35,1344.3,882.3,False,False,False,138,87,36,18,18,3,
479,7024669,2629.0,2033.9,1475.4,5863.325087924965,4316.68804220399,3433.720515826497,9876.739999999998,7923.799999999999,6491.859999999999,2722.46,2135.3,1571.8,False,False,False,132,105,18,21,9,0,
480,7024670,2451.6,1856.4,1298.0,5692.169050410321,4145.627198124257,3262.454630715125,9773.879999999997,7756.6799999999985,6314.459999999998,2545.06,1957.9,1394.4,False,False,False,213,144,33,45,21,0,
481,7024671,2717.1,955.3,320.3,,,,,,,,,,True,True,True,189,144,27,24,12,6,
