,id_orig,base_supermarket,base_medical_clinic,base_primary_school,mean_supermarket,mean_medical_clinic,mean_primary_school,95_supermarket,95_medical_clinic,95_primary_school,5_supermarket,5_medical_clinic,5_primary_school,isolated_medical_clinic,isolated_primary_school,isolated_supermarket,total_pop,white,indigenous,asian,polynesian,latino,african_american
4821,530330072001068,478.0,604.2,2769.2,478.0,604.200000000001,2769.2000000000203,478.0,604.2,2769.2,478.0,604.2,2769.2,False,False,False,156,127,2,19,0,8,0
4822,530330072001069,236.6,675.9,2736.9,236.60000000000392,675.9000000000127,2736.8999999999487,236.6,675.9,2736.9,236.6,675.9,2736.9,False,False,False,326,204,8,84,1,18,15
4823,530330072001070,466.8,401.5,2175.5,466.7999999999922,401.5,2175.5,466.8,401.5,2175.5,466.8,401.5,2175.5,False,False,False,33,14,2,2,0,6,12
4824,530330072001074,164.3,727.9,2098.6,164.29999999999927,727.9000000000134,2098.600000000038,164.3,727.9,2098.6,164.3,727.9,2098.6,False,False,False,400,284,1,78,2,28,18
4825,530330072001075,249.2,630.5,2197.3,249.20000000000445,630.5,2197.300000000023,249.2,630.5,2197.3,249.2,630.5,2197.3,False,False,False,69,35,0,18,3,8,0
4826,530330072001076,381.5,631.3,2061.7,381.5,631.3000000000011,2061.6999999999675,381.5,631.3,2061.7,381.5,631.3,2061.7,False,False,False,11,8,0,1,0,1,1
4827,530330072002008,4049.3,3998.8,5523.9,,,,,,,,,,True,True,True,461,306,3,89,2,29,21
4828,530330072002013,3916.8,3866.3,5391.4,,,,,,,,,,True,True,True,404,271,3,91,2,30,9
4829,530330072002023,326.9,643.7,2509.3,326.90000000000134,643.699999999998,2509.2999999999965,326.9,643.7,2509.3,326.9,643.7,2509.3,False,False,False,291,176,7,63,2,19,26
4830,530330072002024,425.5,772.3,2745.8,425.5,772.3000000000094,2745.799999999981,425.5,772.3,2745.8,425.5,772.3,2745.8,False,False,False,30,19,4,0,1,3,5
4831,530330072003000,117.6,453.9,2109.6,117.60000000000201,453.9000000000074,2109.6000000000386,117.6,453.9,2109.6,117.6,453.9,2109.6,False,False,False,222,153,6,15,3,20,27
4832,530330072003001,287.5,497.6,2109.4,287.5,497.59999999999116,2109.3999999999614,287.5,497.6,2109.4,287.5,497.6,2109.4,False,False,False,38,28,0,6,0,2,1
4833,530330072003005,65.3,917.9,2295.3,65.30000000000119,917.9000000000154,2295.300000000014,65.3,917.9,2295.3,65.3,917.9,2295.3,False,False,False,341,248,1,51,1,17,19
4834,530330072003006,212.1,436.6,2304.6,212.1000000000037,436.59999999999314,2304.600000000043,212.1,436.6,2304.6000000000004,212.1,436.6,2304.6,False,False,False,491,341,3,104,1,40,9
4835,530330072003008,404.2,356.7,2205.6,404.20000000000715,356.7000000000066,2205.600000000041,404.2,356.7,2205.6,404.2,356.69999999999993,2205.6,False,False,False,400,294,7,43,2,35,28
4836,530330073001005,1209.4,525.1,1660.6,1209.400000000002,525.0999999999905,1660.600000000024,1209.4,525.1,1660.6,1209.4,525.1,1660.6,False,False,False,38,33,0,4,0,3,0
4837,530330073001006,1273.5,453.4,1588.9,1273.5,453.4000000000074,1588.899999999979,1273.5,453.4,1588.9,1273.5,453.4,1588.9,False,False,False,36,17,0,1,0,2,14
4838,530330073001013,1045.2,608.7,1744.2,1045.199999999981,608.7000000000006,1744.19999999997,1045.2,608.7,1744.2,1045.2,608.7,1744.2,False,False,False,166,126,0,14,0,12,9
4839,530330073001014,1173.3,480.6,1616.1,1173.300000000022,480.59999999999167,1616.1000000000222,1173.3000000000002,480.6,1616.1,1173.3,480.6,1616.1,False,False,False,163,121,0,15,4,11,7
4840,530330073001016,1070.8,673.3,1808.9,1070.8000000000197,673.3000000000039,1808.8999999999705,1070.8,673.3,1808.9,1070.8,673.3,1808.9,False,False,False,313,237,1,41,2,26,13
4841,530330073001017,1263.6,645.3,1780.9,1263.6000000000024,645.3000000000021,1780.8999999999714,1263.6,645.3,1780.9,1263.6,645.3,1780.9,False,False,False,88,59,0,16,1,6,5
4842,530330073001018,973.2,748.1,1909.4,973.1999999999829,748.0999999999864,1909.399999999967,973.2,748.1,1909.4,973.2,748.1,1909.4,False,False,False,65,57,2,2,0,2,0
4843,530330073001019,843.2,749.6,2035.8,843.1999999999874,749.5999999999863,2035.8000000000325,843.2,749.6,2035.8,843.2,749.6,2035.8,False,False,False,198,72,0,13,1,10,101
4844,530330073001020,941.6,801.2,1936.7,941.5999999999844,801.1999999999892,1936.6999999999684,941.6,801.2,1936.6999999999998,941.6,801.2,1936.7,False,False,False,75,19,6,22,2,7,21
4845,530330073001025,749.6,780.5,1725.4,749.5999999999863,780.5,1725.3999999999735,749.6,780.5,1725.4,749.6,780.5,1725.4,False,False,False,205,148,2,26,0,11,9
4846,530330073001026,681.4,685.2,1821.6,681.4000000000127,685.1999999999954,1821.60000000003,681.4,685.2,1821.6,681.3999999999999,685.2,1821.6,False,False,False,74,42,8,1,1,2,21
4847,530330073001027,856.3,860.1,2018.8,856.300000000013,860.0999999999851,2018.8000000000325,856.3,860.1,2018.8,856.3,860.1,2018.7999999999997,False,False,False,61,30,1,1,0,14,28
4848,530330073001028,713.9,718.4,2163.3,713.9000000000132,718.4000000000133,2163.300000000026,713.9,718.4,2163.3,713.9,718.4,2163.3,False,False,False,203,156,0,29,0,10,5
4849,530330073002000,641.9,754.6,1617.8,641.9000000000121,754.5999999999863,1617.8000000000286,641.9,754.6,1617.8,641.9,754.6,1617.8,False,False,False,5,5,0,0,0,0,0
4850,530330073002002,589.8,652.2,1565.7,589.7999999999979,652.1999999999974,1565.6999999999719,589.8,652.2,1565.6999999999998,589.8,652.2,1565.7,False,False,False,128,75,4,3,0,13,37
4851,530330073002003,501.4,505.1,1871.8,501.40000000000896,505.0999999999909,1871.800000000031,501.4,505.1,1871.8,501.4,505.1,1871.8,False,False,False,37,23,1,0,0,3,7
4852,530330073002004,449.3,453.1,1852.3,449.2999999999924,453.0999999999926,1852.3000000000309,449.3,453.1,1852.3000000000002,449.3,453.1,1852.3,False,False,False,305,292,0,9,0,2,0
4853,530330073002006,322.0,323.7,1871.0,322.0,323.7000000000061,1871.0,322.0,323.7,1871.0,322.0,323.7,1871.0,False,False,False,42,27,5,0,0,4,6
4854,530330073002007,279.1,280.0,1936.4,279.10000000000247,280.0,1936.3999999999662,279.1,280.0,1936.4,279.1,280.0,1936.4,False,False,False,132,56,2,8,0,5,57
4855,530330073002010,726.3,1127.1,2287.0,726.3000000000071,1127.099999999991,2287.0,726.3,1127.1,2287.0,726.3,1127.1,2287.0,False,False,False,125,62,21,2,3,7,28
4856,530330073002014,506.9,559.1,1790.1,506.90000000000913,559.0999999999896,1790.100000000029,506.9,559.1,1790.1,506.9,559.1,1790.1,False,False,False,79,33,13,2,0,8,26
4857,530330073002015,507.5,643.4,1759.7,507.5,643.4000000000121,1759.6999999999698,507.5,643.4,1759.6999999999998,507.5,643.4,1759.7,False,False,False,4,0,0,0,0,0,4
4858,530330073002016,605.4,690.5,1921.4,605.4000000000115,690.5,1921.3999999999667,605.4,690.5,1921.4,605.4,690.5,1921.4,False,False,False,265,159,7,32,0,47,29
4859,530330073002020,408.8,544.8,1825.9,408.7999999999928,544.7999999999938,1825.8999999999696,408.8,544.8,1825.9,408.8,544.8,1825.9,False,False,False,60,49,1,1,0,11,2
